p,k,m,logp,k_over_logp,ord2,ord3,sg,sg_over_pm1,Ckm,linf,linf_ratio,collision,coll_ratio,l2,c_linf,c_l2
271,40,12,5.6021,7.140,135,30,270,1.0000,5586853480,3.691489e-03,1.0004,3.690037e-03,1.0000,6.332598e-11,0.9999,3.1918
271,40,16,5.6021,7.140,135,30,270,1.0000,62852101650,3.690384e-03,1.0001,3.690037e-03,1.0000,3.706580e-12,1.0000,3.6984
271,40,20,5.6021,7.140,135,30,270,1.0000,137846528820,3.690245e-03,1.0001,3.690037e-03,1.0000,1.763575e-12,1.0000,3.8310
271,40,24,5.6021,7.140,135,30,270,1.0000,62852101650,3.690656e-03,1.0002,3.690037e-03,1.0000,6.608518e-12,1.0000,3.5952
271,40,28,5.6021,7.140,135,30,270,1.0000,5586853480,3.691330e-03,1.0004,3.690037e-03,1.0000,5.822494e-11,0.9999,3.2067
271,50,15,5.6021,8.925,135,30,270,1.0000,2250829575120,3.690130e-03,1.0000,3.690037e-03,1.0000,1.244053e-13,1.0000,4.3043
271,50,20,5.6021,8.925,135,30,270,1.0000,47129212243960,3.690046e-03,1.0000,3.690037e-03,1.0000,4.640385e-15,1.0000,4.8913
271,50,25,5.6021,8.925,135,30,270,1.0000,126410606437752,3.690043e-03,1.0000,3.690037e-03,1.0000,1.227317e-15,1.0000,5.1287
271,50,30,5.6021,8.925,135,30,270,1.0000,47129212243960,3.690049e-03,1.0000,3.690037e-03,1.0000,7.127111e-15,1.0000,4.8147
271,50,35,5.6021,8.925,135,30,270,1.0000,2250829575120,3.690085e-03,1.0000,3.690037e-03,1.0000,7.665786e-14,1.0000,4.3907
277,12,4,5.6240,2.134,92,69,276,1.0000,495,1.010101e-02,2.7980,4.958678e-03,1.3736,1.348569e-03,0.8171,0.1751
277,12,5,5.6240,2.134,92,69,276,1.0000,792,7.575758e-03,2.0985,4.457453e-03,1.2347,8.473450e-04,0.8682,0.2577
277,12,6,5.6240,2.134,92,69,276,1.0000,924,8.658009e-03,2.3983,4.474241e-03,1.2394,8.641332e-04,0.8445,0.2542
277,12,7,5.6240,2.134,92,69,276,1.0000,792,8.838384e-03,2.4482,4.779487e-03,1.3239,1.169378e-03,0.8408,0.2004
277,12,8,5.6240,2.134,92,69,276,1.0000,495,1.212121e-02,3.3576,5.668809e-03,1.5703,2.058701e-03,0.7846,0.0999
277,16,5,5.6240,2.845,92,69,276,1.0000,4368,5.036630e-03,1.3951,3.728414e-03,1.0328,1.183061e-04,0.9408,0.6078
277,16,6,5.6240,2.845,92,69,276,1.0000,8008,4.870130e-03,1.3490,3.673025e-03,1.0174,6.291697e-05,0.9468,0.7201
277,16,8,5.6240,2.845,92,69,276,1.0000,12870,4.739705e-03,1.3129,3.652990e-03,1.0119,4.288206e-05,0.9516,0.7882
277,16,10,5.6240,2.845,92,69,276,1.0000,8008,5.119880e-03,1.4182,3.734059e-03,1.0343,1.239511e-04,0.9379,0.5995
277,16,11,5.6240,2.845,92,69,276,1.0000,4368,5.723443e-03,1.5854,3.825902e-03,1.0598,2.157934e-04,0.9181,0.5009
277,20,6,5.6240,3.556,92,69,276,1.0000,38760,4.050568e-03,1.1220,3.621089e-03,1.0030,1.098059e-05,0.9795,1.0305
277,20,8,5.6240,3.556,92,69,276,1.0000,125970,3.897753e-03,1.0797,3.612763e-03,1.0007,2.654309e-06,0.9864,1.2829
277,20,10,5.6240,3.556,92,69,276,1.0000,184756,3.848319e-03,1.0660,3.611832e-03,1.0005,1.723959e-06,0.9886,1.3597
277,20,12,5.6240,3.556,92,69,276,1.0000,125970,3.977137e-03,1.1017,3.615795e-03,1.0016,5.686617e-06,0.9828,1.1475
277,20,14,5.6240,3.556,92,69,276,1.0000,38760,4.514964e-03,1.2506,3.640368e-03,1.0084,3.025988e-05,0.9602,0.8502
277,24,7,5.6240,4.267,92,69,276,1.0000,346104,3.750318e-03,1.0388,3.611275e-03,1.0003,1.166536e-06,0.9932,1.4291
277,24,10,5.6240,4.267,92,69,276,1.0000,1961256,3.666528e-03,1.0156,3.610224e-03,1.0000,1.157478e-07,0.9972,1.8399
277,24,12,5.6240,4.267,92,69,276,1.0000,2704156,3.656964e-03,1.0130,3.610196e-03,1.0000,8.807293e-08,0.9977,1.8885
277,24,14,5.6240,4.267,92,69,276,1.0000,1961256,3.680805e-03,1.0196,3.610312e-03,1.0001,2.033011e-07,0.9966,1.7398
277,24,17,5.6240,4.267,92,69,276,1.0000,346104,3.984352e-03,1.1037,3.612959e-03,1.0008,2.850311e-06,0.9825,1.2703
277,30,9,5.6240,5.334,92,69,276,1.0000,14307150,3.632240e-03,1.0061,3.610134e-03,1.0000,2.601200e-08,0.9989,2.1054
277,30,12,5.6240,5.334,92,69,276,1.0000,86493225,3.622711e-03,1.0035,3.610111e-03,1.0000,2.581624e-09,0.9994,2.5161
277,30,15,5.6240,5.334,92,69,276,1.0000,155117520,3.614911e-03,1.0013,3.610109e-03,1.0000,9.297232e-10,0.9998,2.6977
277,30,18,5.6240,5.334,92,69,276,1.0000,86493225,3.620052e-03,1.0028,3.610114e-03,1.0000,5.883353e-09,0.9995,2.3697
277,30,21,5.6240,5.334,92,69,276,1.0000,14307150,3.659848e-03,1.0138,3.610213e-03,1.0000,1.048732e-07,0.9976,1.8575
277,40,12,5.6240,7.112,92,69,276,1.0000,5586853480,3.613981e-03,1.0011,3.610108e-03,1.0000,4.507237e-11,0.9998,3.2359
277,40,16,5.6240,7.112,92,69,276,1.0000,62852101650,3.610430e-03,1.0001,3.610108e-03,1.0000,1.159754e-12,1.0000,3.8867
277,40,20,5.6240,7.112,92,69,276,1.0000,137846528820,3.610206e-03,1.0000,3.610108e-03,1.0000,4.193768e-13,1.0000,4.0676
277,40,24,5.6240,7.112,92,69,276,1.0000,62852101650,3.610476e-03,1.0001,3.610108e-03,1.0000,4.847981e-12,1.0000,3.6324
277,40,28,5.6240,7.112,92,69,276,1.0000,5586853480,3.613824e-03,1.0010,3.610109e-03,1.0000,3.099639e-10,0.9998,2.8930
277,50,15,5.6240,8.890,92,69,276,1.0000,2250829575120,3.610255e-03,1.0000,3.610108e-03,1.0000,1.297291e-13,1.0000,4.2762
277,50,20,5.6240,8.890,92,69,276,1.0000,47129212243960,3.610114e-03,1.0000,3.610108e-03,1.0000,1.524822e-15,1.0000,5.0663
277,50,25,5.6240,8.890,92,69,276,1.0000,126410606437752,3.610110e-03,1.0000,3.610108e-03,1.0000,1.552578e-16,1.0000,5.4725
277,50,30,5.6240,8.890,92,69,276,1.0000,47129212243960,3.610121e-03,1.0000,3.610108e-03,1.0000,3.410900e-15,1.0000,4.9231
277,50,35,5.6240,8.890,92,69,276,1.0000,2250829575120,3.610399e-03,1.0001,3.610108e-03,1.0000,9.034726e-13,1.0000,3.9311
281,12,4,5.6384,2.128,70,280,280,1.0000,495,1.010101e-02,2.8384,5.195388e-03,1.4599,1.636669e-03,0.8150,0.1378
281,12,5,5.6384,2.128,70,280,280,1.0000,792,1.136364e-02,3.1932,4.428757e-03,1.2445,8.700384e-04,0.7941,0.2498
281,12,6,5.6384,2.128,70,280,280,1.0000,924,8.658009e-03,2.4329,4.319634e-03,1.2138,7.609153e-04,0.8423,0.2736
281,12,7,5.6384,2.128,70,280,280,1.0000,792,8.838384e-03,2.4836,4.416003e-03,1.2409,8.572846e-04,0.8387,0.2524
281,12,8,5.6384,2.128,70,280,280,1.0000,495,1.010101e-02,2.8384,4.966840e-03,1.3957,1.408121e-03,0.8150,0.1644
281,16,5,5.6384,2.838,70,280,280,1.0000,4368,5.952381e-03,1.6726,3.792358e-03,1.0657,2.336388e-04,0.9088,0.4830
281,16,6,5.6384,2.838,70,280,280,1.0000,8008,5.119880e-03,1.4387,3.680136e-03,1.0341,1.214172e-04,0.9355,0.5991
281,16,8,5.6384,2.838,70,280,280,1.0000,12870,4.817405e-03,1.3537,3.601685e-03,1.0121,4.296651e-05,0.9463,0.7833
281,16,10,5.6384,2.838,70,280,280,1.0000,8008,5.244755e-03,1.4738,3.640247e-03,1.0229,8.152825e-05,0.9312,0.6697
281,16,11,5.6384,2.838,70,280,280,1.0000,4368,5.494505e-03,1.5440,3.717617e-03,1.0447,1.588986e-04,0.9230,0.5514
281,20,6,5.6384,3.547,70,280,280,1.0000,38760,4.437564e-03,1.2470,3.584101e-03,1.0071,2.538234e-05,0.9609,0.8767
281,20,8,5.6384,3.547,70,280,280,1.0000,125970,3.969199e-03,1.1153,3.565722e-03,1.0020,7.003213e-06,0.9806,1.1051
281,20,10,5.6384,3.547,70,280,280,1.0000,184756,3.788781e-03,1.0646,3.561364e-03,1.0007,2.645227e-06,0.9889,1.2777
281,20,12,5.6384,3.547,70,280,280,1.0000,125970,3.850123e-03,1.0819,3.562309e-03,1.0010,3.590149e-06,0.9860,1.2236
281,20,14,5.6384,3.547,70,280,280,1.0000,38760,4.308566e-03,1.2107,3.577275e-03,1.0052,1.855565e-05,0.9661,0.9323
281,24,7,5.6384,4.257,70,280,280,1.0000,346104,3.805215e-03,1.0693,3.561279e-03,1.0007,2.559776e-06,0.9881,1.2836
281,24,10,5.6384,4.257,70,280,280,1.0000,1961256,3.640524e-03,1.0230,3.559036e-03,1.0001,3.170007e-07,0.9960,1.6540
281,24,12,5.6384,4.257,70,280,280,1.0000,2704156,3.616655e-03,1.0163,3.558873e-03,1.0000,1.545625e-07,0.9971,1.7814
281,24,14,5.6384,4.257,70,280,280,1.0000,1961256,3.628287e-03,1.0195,3.558921e-03,1.0001,2.018786e-07,0.9966,1.7341
281,24,17,5.6384,4.257,70,280,280,1.0000,346104,3.805215e-03,1.0693,3.560682e-03,1.0006,1.962788e-06,0.9881,1.3307
281,30,9,5.6384,5.321,70,280,280,1.0000,14307150,3.595056e-03,1.0102,3.558797e-03,1.0000,7.766280e-08,0.9982,1.9035
281,30,12,5.6384,5.321,70,280,280,1.0000,86493225,3.573263e-03,1.0041,3.558730e-03,1.0000,1.115906e-08,0.9993,2.2476
281,30,15,5.6384,5.321,70,280,280,1.0000,155117520,3.566109e-03,1.0021,3.558721e-03,1.0000,2.378815e-09,0.9996,2.5217
281,30,18,5.6384,5.321,70,280,280,1.0000,86493225,3.568869e-03,1.0029,3.558723e-03,1.0000,4.311037e-09,0.9995,2.4163
281,30,21,5.6384,5.321,70,280,280,1.0000,14307150,3.589045e-03,1.0085,3.558761e-03,1.0000,4.257695e-08,0.9985,2.0101
281,40,12,5.6384,7.094,70,280,280,1.0000,5586853480,3.563107e-03,1.0012,3.558719e-03,1.0000,2.159659e-10,0.9998,2.9472
281,40,16,5.6384,7.094,70,280,280,1.0000,62852101650,3.559357e-03,1.0002,3.558719e-03,1.0000,1.772192e-11,1.0000,3.3907
281,40,20,5.6384,7.094,70,280,280,1.0000,137846528820,3.558953e-03,1.0001,3.558719e-03,1.0000,2.838119e-12,1.0000,3.7155
281,40,24,5.6384,7.094,70,280,280,1.0000,62852101650,3.559129e-03,1.0001,3.558719e-03,1.0000,6.014517e-12,1.0000,3.5823
281,40,28,5.6384,7.094,70,280,280,1.0000,5586853480,3.559658e-03,1.0003,3.558719e-03,1.0000,3.116806e-11,1.0000,3.2905
281,50,15,5.6384,8.868,70,280,280,1.0000,2250829575120,3.558844e-03,1.0000,3.558719e-03,1.0000,5.343889e-13,1.0000,4.0117
281,50,20,5.6384,8.868,70,280,280,1.0000,47129212243960,3.558750e-03,1.0000,3.558719e-03,1.0000,2.068181e-14,1.0000,4.5884
281,50,25,5.6384,8.868,70,280,280,1.0000,126410606437752,3.558730e-03,1.0000,3.558719e-03,1.0000,2.679280e-15,1.0000,4.9509
281,50,30,5.6384,8.868,70,280,280,1.0000,47129212243960,3.558726e-03,1.0000,3.558719e-03,1.0000,1.980187e-15,1.0000,5.0045
281,50,35,5.6384,8.868,70,280,280,1.0000,2250829575120,3.558746e-03,1.0000,3.558719e-03,1.0000,4.385685e-14,1.0000,4.4551
283,12,4,5.6454,2.126,94,282,282,1.0000,495,1.212121e-02,3.4303,5.685134e-03,1.6089,2.151565e-03,0.7817,0.0879
283,12,5,5.6454,2.126,94,282,282,1.0000,792,1.010101e-02,2.8586,4.738037e-03,1.3409,1.204468e-03,0.8140,0.1906
283,12,6,5.6454,2.126,94,282,282,1.0000,924,8.658009e-03,2.4502,4.392253e-03,1.2430,8.586839e-04,0.8413,0.2506
283,12,7,5.6454,2.126,94,282,282,1.0000,792,1.010101e-02,2.8586,4.317162e-03,1.2218,7.835926e-04,0.8140,0.2668
283,12,8,5.6454,2.126,94,282,282,1.0000,495,1.010101e-02,2.8586,4.811754e-03,1.3617,1.278185e-03,0.8140,0.1801
283,16,5,5.6454,2.834,94,282,282,1.0000,4368,7.326007e-03,2.0733,3.798857e-03,1.0751,2.652879e-04,0.8708,0.4586
283,16,6,5.6454,2.834,94,282,282,1.0000,8008,8.991009e-03,2.5445,3.700813e-03,1.0473,1.672445e-04,0.8346,0.5404
283,16,8,5.6454,2.834,94,282,282,1.0000,12870,4.895105e-03,1.3853,3.593849e-03,1.0171,6.028005e-05,0.9423,0.7211
283,16,10,5.6454,2.834,94,282,282,1.0000,8008,4.995005e-03,1.4136,3.591501e-03,1.0164,5.793200e-05,0.9387,0.7282
283,16,11,5.6454,2.834,94,282,282,1.0000,4368,5.723443e-03,1.6197,3.624952e-03,1.0259,9.138330e-05,0.9146,0.6474
283,20,6,5.6454,3.543,94,282,282,1.0000,38760,6.759546e-03,1.9130,3.574537e-03,1.0116,4.096854e-05,0.8851,0.7895
283,20,8,5.6454,3.543,94,282,282,1.0000,125970,4.786854e-03,1.3547,3.550893e-03,1.0049,1.732424e-05,0.9462,0.9420
283,20,10,5.6454,3.543,94,282,282,1.0000,184756,4.135184e-03,1.1703,3.537478e-03,1.0011,3.909223e-06,0.9722,1.2057
283,20,12,5.6454,3.543,94,282,282,1.0000,125970,3.826308e-03,1.0828,3.536439e-03,1.0008,2.869763e-06,0.9859,1.2605
283,20,14,5.6454,3.543,94,282,282,1.0000,38760,4.024768e-03,1.1390,3.540508e-03,1.0020,6.938901e-06,0.9769,1.1041
283,24,7,5.6454,4.251,94,282,282,1.0000,346104,4.157710e-03,1.1766,3.539752e-03,1.0017,6.183065e-06,0.9712,1.1245
283,24,10,5.6454,4.251,94,282,282,1.0000,1961256,3.760345e-03,1.0642,3.534797e-03,1.0003,1.227874e-06,0.9890,1.4108
283,24,12,5.6454,4.251,94,282,282,1.0000,2704156,3.652156e-03,1.0336,3.533982e-03,1.0001,4.131663e-07,0.9942,1.6038
283,24,14,5.6454,4.251,94,282,282,1.0000,1961256,3.601774e-03,1.0193,3.533714e-03,1.0000,1.452825e-07,0.9966,1.7889
283,24,17,5.6454,4.251,94,282,282,1.0000,346104,3.652081e-03,1.0335,3.534129e-03,1.0002,5.602642e-07,0.9942,1.5498
283,30,9,5.6454,5.314,94,282,282,1.0000,14307150,3.626229e-03,1.0262,3.533815e-03,1.0001,2.461239e-07,0.9954,1.6955
283,30,12,5.6454,5.314,94,282,282,1.0000,86493225,3.600386e-03,1.0189,3.533646e-03,1.0000,7.685313e-08,0.9967,1.9017
283,30,15,5.6454,5.314,94,282,282,1.0000,155117520,3.547691e-03,1.0040,3.533576e-03,1.0000,7.104978e-09,0.9993,2.3235
283,30,18,5.6454,5.314,94,282,282,1.0000,86493225,3.542012e-03,1.0024,3.533572e-03,1.0000,2.704048e-09,0.9996,2.4946
283,30,21,5.6454,5.314,94,282,282,1.0000,14307150,3.547457e-03,1.0039,3.533578e-03,1.0000,9.254978e-09,0.9993,2.2766
283,40,12,5.6454,7.085,94,282,282,1.0000,5586853480,3.546236e-03,1.0036,3.533570e-03,1.0000,1.445140e-09,0.9994,2.6056
283,40,16,5.6454,7.085,94,282,282,1.0000,62852101650,3.536567e-03,1.0008,3.533569e-03,1.0000,2.612315e-10,0.9998,2.9086
283,40,20,5.6454,7.085,94,282,282,1.0000,137846528820,3.534035e-03,1.0001,3.533569e-03,1.0000,8.441130e-12,1.0000,3.5165
283,40,24,5.6454,7.085,94,282,282,1.0000,62852101650,3.533823e-03,1.0001,3.533569e-03,1.0000,2.072304e-12,1.0000,3.7653
283,40,28,5.6454,7.085,94,282,282,1.0000,5586853480,3.534107e-03,1.0002,3.533569e-03,1.0000,1.003087e-11,1.0000,3.4860
283,50,15,5.6454,8.857,94,282,282,1.0000,2250829575120,3.534043e-03,1.0001,3.533569e-03,1.0000,8.005828e-12,1.0000,3.5259
283,50,20,5.6454,8.857,94,282,282,1.0000,47129212243960,3.533857e-03,1.0001,3.533569e-03,1.0000,1.005872e-12,1.0000,3.8934
283,50,25,5.6454,8.857,94,282,282,1.0000,126410606437752,3.533587e-03,1.0000,3.533569e-03,1.0000,1.105539e-14,1.0000,4.6923
283,50,30,5.6454,8.857,94,282,282,1.0000,47129212243960,3.533577e-03,1.0000,3.533569e-03,1.0000,2.172307e-15,1.0000,4.9806
283,50,35,5.6454,8.857,94,282,282,1.0000,2250829575120,3.533587e-03,1.0000,3.533569e-03,1.0000,1.162742e-14,1.0000,4.6834
293,12,4,5.6802,2.113,292,292,292,1.0000,495,1.414141e-02,4.1434,5.448424e-03,1.5964,2.035454e-03,0.7497,0.0910
293,12,5,5.6802,2.113,292,292,292,1.0000,792,1.136364e-02,3.3295,4.642383e-03,1.3602,1.229414e-03,0.7882,0.1798
293,12,6,5.6802,2.113,292,292,292,1.0000,924,8.658009e-03,2.5368,4.396938e-03,1.2883,9.839686e-04,0.8361,0.2190
293,12,7,5.6802,2.113,292,292,292,1.0000,792,1.010101e-02,2.9596,4.604122e-03,1.3490,1.191153e-03,0.8090,0.1853
293,12,8,5.6802,2.113,292,292,292,1.0000,495,1.212121e-02,3.5515,5.228038e-03,1.5318,1.815069e-03,0.7769,0.1112
293,16,5,5.6802,2.817,292,292,292,1.0000,4368,5.952381e-03,1.7440,3.656924e-03,1.0715,2.439545e-04,0.9021,0.4645
293,16,6,5.6802,2.817,292,292,292,1.0000,8008,5.369630e-03,1.5733,3.551394e-03,1.0406,1.384244e-04,0.9202,0.5642
293,16,8,5.6802,2.817,292,292,292,1.0000,12870,4.739705e-03,1.3887,3.483777e-03,1.0207,7.080758e-05,0.9422,0.6823
293,16,10,5.6802,2.817,292,292,292,1.0000,8008,5.369630e-03,1.5733,3.516152e-03,1.0302,1.031824e-04,0.9202,0.6160
293,16,11,5.6802,2.817,292,292,292,1.0000,4368,5.723443e-03,1.6770,3.597803e-03,1.0542,1.848332e-04,0.9090,0.5133
293,20,6,5.6802,3.521,292,292,292,1.0000,38760,4.231166e-03,1.2397,3.441734e-03,1.0084,2.876445e-05,0.9622,0.8409
293,20,8,5.6802,3.521,292,292,292,1.0000,125970,3.929507e-03,1.1513,3.422244e-03,1.0027,9.274423e-06,0.9752,1.0401
293,20,10,5.6802,3.521,292,292,292,1.0000,184756,3.745481e-03,1.0974,3.416888e-03,1.0011,3.918641e-06,0.9836,1.1918
293,20,12,5.6802,3.521,292,292,292,1.0000,125970,3.937445e-03,1.1537,3.419296e-03,1.0019,6.327064e-06,0.9748,1.1074
293,20,14,5.6802,3.521,292,292,292,1.0000,38760,4.153767e-03,1.2171,3.432322e-03,1.0057,1.935245e-05,0.9654,0.9106
293,24,7,5.6802,4.225,292,292,292,1.0000,346104,3.741650e-03,1.0963,3.416199e-03,1.0009,3.229588e-06,0.9838,1.2258
293,24,10,5.6802,4.225,292,292,292,1.0000,1961256,3.527841e-03,1.0337,3.413404e-03,1.0001,4.343678e-07,0.9942,1.5790
293,24,12,5.6802,4.225,292,292,292,1.0000,2704156,3.537518e-03,1.0365,3.413278e-03,1.0001,3.083216e-07,0.9937,1.6394
293,24,14,5.6802,4.225,292,292,292,1.0000,1961256,3.518664e-03,1.0310,3.413349e-03,1.0001,3.800580e-07,0.9946,1.6026
293,24,17,5.6802,4.225,292,292,292,1.0000,346104,3.825440e-03,1.1209,3.415137e-03,1.0006,2.167545e-06,0.9799,1.2960
293,30,9,5.6802,5.282,292,292,292,1.0000,14307150,3.475046e-03,1.0182,3.413060e-03,1.0000,9.062095e-08,0.9968,1.8549
293,30,12,5.6802,5.282,292,292,292,1.0000,86493225,3.429656e-03,1.0049,3.412978e-03,1.0000,9.079399e-09,0.9991,2.2600
293,30,15,5.6802,5.282,292,292,292,1.0000,155117520,3.422811e-03,1.0029,3.412973e-03,1.0000,4.168826e-09,0.9995,2.3970
293,30,18,5.6802,5.282,292,292,292,1.0000,86493225,3.425239e-03,1.0036,3.412976e-03,1.0000,6.908315e-09,0.9994,2.3081
293,30,21,5.6802,5.282,292,292,292,1.0000,14307150,3.465820e-03,1.0155,3.413018e-03,1.0000,4.899400e-08,0.9973,1.9632
293,40,12,5.6802,7.042,292,292,292,1.0000,5586853480,3.415910e-03,1.0009,3.412969e-03,1.0000,1.512962e-10,0.9998,2.9808
293,40,16,5.6802,7.042,292,292,292,1.0000,62852101650,3.413235e-03,1.0001,3.412969e-03,1.0000,3.274551e-12,1.0000,3.6556
293,40,20,5.6802,7.042,292,292,292,1.0000,137846528820,3.413285e-03,1.0001,3.412969e-03,1.0000,4.351454e-12,1.0000,3.6056
293,40,24,5.6802,7.042,292,292,292,1.0000,62852101650,3.413394e-03,1.0001,3.412969e-03,1.0000,6.811677e-12,1.0000,3.5267
293,40,28,5.6802,7.042,292,292,292,1.0000,5586853480,3.414510e-03,1.0005,3.412969e-03,1.0000,8.636355e-11,0.9999,3.0795
293,50,15,5.6802,8.803,292,292,292,1.0000,2250829575120,3.413023e-03,1.0000,3.412969e-03,1.0000,1.234629e-13,1.0000,4.2327
293,50,20,5.6802,8.803,292,292,292,1.0000,47129212243960,3.412979e-03,1.0000,3.412969e-03,1.0000,3.428681e-15,1.0000,4.8637
293,50,25,5.6802,8.803,292,292,292,1.0000,126410606437752,3.412980e-03,1.0000,3.412969e-03,1.0000,4.750107e-15,1.0000,4.8063
293,50,30,5.6802,8.803,292,292,292,1.0000,47129212243960,3.412988e-03,1.0000,3.412969e-03,1.0000,7.798016e-15,1.0000,4.7190
293,50,35,5.6802,8.803,292,292,292,1.0000,2250829575120,3.413044e-03,1.0000,3.412969e-03,1.0000,1.635120e-13,1.0000,4.1833
307,12,4,5.7268,2.095,102,34,102,0.3333,495,1.010101e-02,3.1010,4.836241e-03,1.4847,1.578912e-03,0.8024,0.1265
307,12,5,5.7268,2.095,102,34,102,0.3333,792,8.838384e-03,2.7134,4.170493e-03,1.2803,9.131638e-04,0.8257,0.2221
307,12,6,5.7268,2.095,102,34,102,0.3333,924,9.740260e-03,2.9903,4.094751e-03,1.2571,8.374219e-04,0.8087,0.2372
307,12,7,5.7268,2.095,102,34,102,0.3333,792,1.010101e-02,3.1010,4.578614e-03,1.4056,1.321285e-03,0.8024,0.1576
307,12,8,5.7268,2.095,102,34,102,0.3333,495,1.818182e-02,5.5818,6.027956e-03,1.8506,2.770627e-03,0.6997,0.0283
307,16,5,5.7268,2.794,102,34,102,0.3333,4368,5.265568e-03,1.6165,3.403772e-03,1.0450,1.464425e-04,0.9161,0.5417
307,16,6,5.7268,2.794,102,34,102,0.3333,8008,4.620380e-03,1.4185,3.337416e-03,1.0246,8.008659e-05,0.9390,0.6470
307,16,8,5.7268,2.794,102,34,102,0.3333,12870,4.351204e-03,1.3358,3.316350e-03,1.0181,5.902141e-05,0.9494,0.7003
307,16,10,5.7268,2.794,102,34,102,0.3333,8008,7.742258e-03,2.3769,3.395081e-03,1.0423,1.377525e-04,0.8488,0.5523
307,16,11,5.7268,2.794,102,34,102,0.3333,4368,1.007326e-02,3.0925,3.707764e-03,1.1383,4.504349e-04,0.8029,0.3455
307,20,6,5.7268,3.492,102,34,102,0.3333,38760,4.205366e-03,1.2910,3.278330e-03,1.0064,2.100073e-05,0.9554,0.8808
307,20,8,5.7268,3.492,102,34,102,0.3333,125970,3.619910e-03,1.1113,3.261166e-03,1.0012,3.837392e-06,0.9816,1.1776
307,20,10,5.7268,3.492,102,34,102,0.3333,184756,3.550629e-03,1.0900,3.260936e-03,1.0011,3.607143e-06,0.9849,1.1884
307,20,12,5.7268,3.492,102,34,102,0.3333,125970,3.754862e-03,1.1527,3.265696e-03,1.0026,8.367390e-06,0.9752,1.0415
307,20,14,5.7268,3.492,102,34,102,0.3333,38760,4.824561e-03,1.4811,3.314248e-03,1.0175,5.691942e-05,0.9314,0.7067
307,24,7,5.7268,4.191,102,34,102,0.3333,346104,3.498948e-03,1.0742,3.259428e-03,1.0006,2.099091e-06,0.9875,1.2829
307,24,10,5.7268,4.191,102,34,102,0.3333,1961256,3.434534e-03,1.0544,3.257608e-03,1.0001,2.794065e-07,0.9907,1.6351
307,24,12,5.7268,4.191,102,34,102,0.3333,2704156,3.379983e-03,1.0377,3.257514e-03,1.0001,1.853242e-07,0.9935,1.7068
307,24,14,5.7268,4.191,102,34,102,0.3333,1961256,3.369269e-03,1.0344,3.257911e-03,1.0002,5.815634e-07,0.9941,1.5071
307,24,17,5.7268,4.191,102,34,102,0.3333,346104,3.816772e-03,1.1717,3.267021e-03,1.0030,9.692257e-06,0.9723,1.0158
307,30,9,5.7268,5.238,102,34,102,0.3333,14307150,3.310373e-03,1.0163,3.257371e-03,1.0000,4.185920e-08,0.9972,1.9665
307,30,12,5.7268,5.238,102,34,102,0.3333,86493225,3.269216e-03,1.0036,3.257334e-03,1.0000,5.379693e-09,0.9994,2.3248
307,30,15,5.7268,5.238,102,34,102,0.3333,155117520,3.271481e-03,1.0043,3.257334e-03,1.0000,4.616544e-09,0.9992,2.3515
307,30,18,5.7268,5.238,102,34,102,0.3333,86493225,3.274314e-03,1.0052,3.257347e-03,1.0000,1.755137e-08,0.9991,2.1183
307,30,21,5.7268,5.238,102,34,102,0.3333,14307150,3.356084e-03,1.0303,3.257568e-03,1.0001,2.391190e-07,0.9948,1.6623
307,40,12,5.7268,6.985,102,34,102,0.3333,5586853480,3.259345e-03,1.0006,3.257329e-03,1.0000,1.334978e-10,0.9999,2.9702
307,40,16,5.7268,6.985,102,34,102,0.3333,62852101650,3.257793e-03,1.0001,3.257329e-03,1.0000,5.886260e-12,1.0000,3.5153
307,40,20,5.7268,6.985,102,34,102,0.3333,137846528820,3.257929e-03,1.0002,3.257329e-03,1.0000,6.656097e-12,1.0000,3.4938
307,40,24,5.7268,6.985,102,34,102,0.3333,62852101650,3.258541e-03,1.0004,3.257329e-03,1.0000,3.958089e-11,0.9999,3.1825
307,40,28,5.7268,6.985,102,34,102,0.3333,5586853480,3.264006e-03,1.0020,3.257331e-03,1.0000,2.074322e-09,0.9996,2.4912
307,50,15,5.7268,8.731,102,34,102,0.3333,2250829575120,3.257440e-03,1.0000,3.257329e-03,1.0000,3.458904e-13,1.0000,4.0102
307,50,20,5.7268,8.731,102,34,102,0.3333,47129212243960,3.257350e-03,1.0000,3.257329e-03,1.0000,1.360891e-14,1.0000,4.5752
307,50,25,5.7268,8.731,102,34,102,0.3333,126410606437752,3.257343e-03,1.0000,3.257329e-03,1.0000,7.443698e-15,1.0000,4.6805
307,50,30,5.7268,8.731,102,34,102,0.3333,47129212243960,3.257431e-03,1.0000,3.257329e-03,1.0000,1.493940e-13,1.0000,4.1568
307,50,35,5.7268,8.731,102,34,102,0.3333,2250829575120,3.257857e-03,1.0002,3.257329e-03,1.0000,8.399546e-12,1.0000,3.4532
311,12,4,5.7398,2.091,155,155,155,0.5000,495,8.080808e-03,2.5131,4.901541e-03,1.5244,1.686107e-03,0.8394,0.1125
311,12,5,5.7398,2.091,155,155,155,0.5000,792,8.838384e-03,2.7487,4.081216e-03,1.2693,8.657821e-04,0.8238,0.2286
311,12,6,5.7398,2.091,155,155,155,0.5000,924,6.493506e-03,2.0195,3.876895e-03,1.2057,6.614610e-04,0.8775,0.2755
