base	hi	c1	c2	c3	c4	c5	c6	c7	c8	overflow	cap	exc_log2	exc_argn
9530000001	9540000000	3058	2135	833	0	0	0	0	0	9993974	0	121.3214	9534909757
9540000001	9550000000	3065	1764	136	0	0	0	0	0	9995035	0	121.3219	9548012919
9550000001	9560000000	188	784	4	0	0	0	0	0	9999024	0	121.3219	9558174873
9560000001	9570000000	1688	973	49	0	0	0	0	0	9997290	0	121.3219	9568129837
9570000001	9580000000	1278	222	140	0	0	0	0	0	9998360	0	121.3205	9579886391
9580000001	9590000000	796	591	3011	0	0	0	0	0	9995602	0	121.3219	9589261919
9590000001	9600000000	484	2943	0	0	0	0	0	0	9996573	0	121.3219	9599620855
9600000001	9610000000	1623	1730	0	0	0	0	0	0	9996647	0	121.3219	9609619537
9610000001	9620000000	794	1963	76	0	0	0	0	0	9997167	0	121.3218	9619020885
9620000001	9630000000	1261	4238	792	0	0	0	0	0	9993709	0	121.3216	9628871001
9630000001	9640000000	2397	4165	1264	0	0	0	0	0	9992174	0	121.3217	9639990533
9640000001	9650000000	666	2690	0	0	0	0	0	0	9996644	0	121.3219	9641167445
9650000001	9660000000	510	293	15	0	0	0	0	0	9999182	0	121.3219	9651291487
9660000001	9670000000	1254	365	78	0	0	0	0	0	9998303	0	121.3219	9661343533
9670000001	9680000000	2262	760	318	0	0	0	0	0	9996660	0	121.3215	9679944533
9680000001	9690000000	294	1234	214	0	0	0	0	0	9998258	0	121.3219	9683055487
9690000001	9700000000	1414	1251	2	0	0	0	0	0	9997333	0	121.3219	9693098605
9700000001	9710000000	434	1265	82	0	0	0	0	0	9998219	0	121.3219	9703237001
9710000001	9720000000	275	5012	1434	0	0	0	0	0	9993279	0	121.3212	9719850105
9720000001	9730000000	1570	4674	1899	0	0	0	0	0	9991857	0	121.3219	9724610717
9730000001	9740000000	1101	1555	0	0	0	0	0	0	9997344	0	121.3219	9735070161
9740000001	9750000000	1250	545	16	0	0	0	0	0	9998189	0	121.3219	9745311583
9750000001	9760000000	263	1234	37	0	0	0	0	0	9998466	0	121.3219	9755434965
9760000001	9770000000	3595	1936	969	0	0	0	0	0	9993500	0	121.3208	9769865909
9770000001	9780000000	2458	1745	0	0	0	0	0	0	9995797	0	121.3219	9777333581
9780000001	9790000000	120	630	4	0	0	0	0	0	9999246	0	121.3219	9787571541
9790000001	9800000000	1716	1431	133	0	0	0	0	0	9996720	0	121.3219	9797764041
9800000001	9810000000	1206	195	113	0	0	0	0	0	9998486	0	121.3205	9809862829
9810000001	9820000000	792	697	3334	0	0	0	0	0	9995177	0	121.3218	9818743495
9820000001	9830000000	562	3126	0	0	0	0	0	0	9996312	0	121.3219	9829983253
9830000001	9840000000	1635	1604	0	0	0	0	0	0	9996761	0	121.3219	9830002417
9840000001	9850000000	723	1698	72	0	0	0	0	0	9997507	0	121.3219	9840251797
9850000001	9860000000	1451	3367	622	0	0	0	0	0	9994560	0	121.3219	9850483861
9860000001	9870000000	2211	4570	1255	0	0	0	0	0	9991964	0	121.3215	9869955509
9870000001	9880000000	1188	2758	1	0	0	0	0	0	9996053	0	121.3219	9872578801
9880000001	9890000000	634	277	13	0	0	0	0	0	9999076	0	121.3219	9882921389
9890000001	9900000000	1061	289	48	0	0	0	0	0	9998602	0	121.3219	9893214263
9900000001	9910000000	1836	649	315	0	0	0	0	0	9997200	0	121.3211	9909954457
9910000001	9920000000	1215	1209	407	0	0	0	0	0	9997169	0	121.3219	9915300293
9920000001	9930000000	1338	1161	0	0	0	0	0	0	9997501	0	121.3219	9925774269
9930000001	9940000000	280	1939	68	0	0	0	0	0	9997713	0	121.3219	9936115561
9940000001	9950000000	370	4462	85	0	0	0	0	0	9995083	0	121.3205	9948917501
9950000001	9960000000	1141	3847	3183	0	0	0	0	0	9991829	0	121.3214	9954726353
9960000001	9970000000	1218	3171	277	0	0	0	0	0	9995334	0	121.3219	9968806773
9970000001	9980000000	1216	1465	0	0	0	0	0	0	9997319	0	121.3219	9979201177
9980000001	9990000000	518	595	13	0	0	0	0	0	9998874	0	121.3219	9989584433
9990000001	10000000000	1573	1402	276	0	0	0	0	0	9996749	0	121.3210	9995057279
