threshold,k,parent_depth,child_depth,parent_bin,parent_bin_mass,first_parent_depth,weights,parent_bin_weight_num,parent_bin_weight_den,parent_bin_weight_decimal,weighted_high_child_mass_num,weighted_high_child_mass_den,weighted_high_child_mass_decimal,weighted_parent_mass_num,weighted_parent_mass_den,weighted_parent_mass_decimal,ratio_num,ratio_den,ratio_decimal,rho_num,rho_den,rho_decimal,rho_minus_ratio_num,rho_minus_ratio_den,rho_minus_ratio_decimal,selection_scope,source,source_sha256,source_sha256_verified
1/5,19,11,12,6,625820670494745721587,3,31/25;69/50;1;34/25,1,1,1,11421644210293958592326,25,4.56865768412e+20,625820670494745721587,1,6.25820670495e+20,11421644210293958592326,15645516762368643039675,0.730026651326,68,69,0.985507246377,91933896443594861275802,359846885534478789912525,0.255480595051,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,11,12,7,654767165424908689363,3,31/25;69/50;1;34/25,34,25,1.36,3058778136611475849424,5,6.11755627322e+20,22262083624446895438342,25,8.90483344978e+20,1092420763075527089080,1590148830317635388453,0.686992778442,68,69,0.985507246377,32753087809387837268284,109720269291916841803257,0.298514467935,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,12,13,4,506759906430859034482,3,31/25;69/50;1;34/25,31,25,1.24,11324960890118118282923,50,2.26499217802e+20,15709557099356630068942,25,6.28382283974e+20,11324960890118118282923,31419114198713260137884,0.360448127802,68,69,0.985507246377,1355077464094351527854425,2167918879711214949513996,0.625059118575,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,12,13,5,384771085298750069757,3,31/25;69/50;1;34/25,69,50,1.38,5634134013373777460131,25,2.25365360535e+20,26549204885613754813233,50,5.30984097712e+20,11268268026747554920262,26549204885613754813233,0.424429585567,68,69,0.985507246377,14896165773567449823214,26549204885613754813233,0.561077660809,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,12,13,6,504152263000691902296,3,31/25;69/50;1;34/25,1,1,1,1853691328669935752144,5,3.70738265734e+20,504152263000691902296,1,5.04152263001e+20,33101630869105995574,45013594910776062705,0.735369635212,68,69,0.985507246377,258970641321486189778,1035312682947849442215,0.250137611165,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,12,13,7,421635839573341222538,3,31/25;69/50;1;34/25,34,25,1.36,19460330968647974615023,50,3.89206619373e+20,14335618545493601566292,25,5.7342474182e+20,19460330968647974615023,28671237090987203132584,0.678740540804,68,69,0.985507246377,606881285350419564579125,1978315359278117016148296,0.306766705573,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,13,14,4,455613401200985783416,3,31/25;69/50;1;34/25,31,25,1.24,9671743815977704827751,50,1.9343487632e+20,14124015437230559285896,25,5.64960617489e+20,9671743815977704827751,28248030874461118571792,0.342386478511,68,69,0.985507246377,1253515776160894429767037,1949114130337817181453648,0.643120767866,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,13,14,5,313560267257532767094,3,31/25;69/50;1;34/25,69,50,1.38,361230348804367086867,2,1.80615174402e+20,10817829220384880464743,25,4.32713168815e+20,3010252906703059057225,7211886146923253643162,0.417401612474,68,69,0.985507246377,4097113151134350330239,7211886146923253643162,0.568105633903,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,13,14,6,380847152411712918796,3,31/25;69/50;1;34/25,1,1,1,1404330833414502827684,5,2.80866166683e+20,380847152411712918796,1,3.80847152412e+20,351082708353625706921,476058940514641148495,0.737477397177,68,69,0.985507246377,8147301078595424320111,32848066895510239246155,0.2480298492,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,13,14,7,264704176670256419289,3,31/25;69/50;1;34/25,34,25,1.36,2412988290724454507619,10,2.41298829072e+20,8999942006788718255826,25,3.59997680272e+20,4021647151207424179365,5999961337859145503884,0.67027884427,68,69,0.985507246377,130503717541109625887927,413997332312281039767996,0.315228402106,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,14,15,4,375157000311368067099,3,31/25;69/50;1;34/25,31,25,1.24,3799035273035482495606,25,1.51961410921e+20,11629867009652410080069,25,4.65194680386e+20,3799035273035482495606,11629867009652410080069,0.326661970415,68,69,0.985507246377,176232507605638531082626,267486941222005431841587,0.658845275962,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,14,15,5,244769281949011468743,3,31/25;69/50;1;34/25,69,50,1.38,7059936017216956332167,50,1.41198720344e+20,16889080454481791343267,50,3.3778160909e+20,7059936017216956332167,16889080454481791343267,0.418017785885,68,69,0.985507246377,9584375155315823542357,16889080454481791343267,0.567489460492,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,14,15,6,273746662309074453299,3,31/25;69/50;1;34/25,1,1,1,5069064196427303453974,25,2.02762567857e+20,273746662309074453299,1,2.73746662309e+20,5069064196427303453974,6843666557726861332475,0.740694210285,68,69,0.985507246377,115603896371942632284094,472212992483153431940775,0.244813036092,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,14,15,7,158443349901700728687,3,31/25;69/50;1;34/25,34,25,1.36,1428351717464633599731,10,1.42835171746e+20,5387073896657824775358,25,2.15482955866e+20,2380586195774389332885,3591382597771883183572,0.662860647944,68,69,0.985507246377,79953569140055192513831,247805399246259939666468,0.322646598433,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,15,16,4,294841772554055511266,3,31/25;69/50;1;34/25,31,25,1.24,5194066279372339146109,50,1.03881325587e+20,9140094949175720849246,25,3.65603797967e+20,5194066279372339146109,18280189898351441698492,0.284136341485,68,69,0.985507246377,884662339811206634415935,1261333102986249477195948,0.701370904892,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,15,16,5,182004612580116329860,3,31/25;69/50;1;34/25,69,50,1.38,4970961542331418208193,50,9.94192308466e+19,1255831826802802676034,5,2.51166365361e+20,1656987180777139402731,4186106089342675586780,0.395830192884,68,69,0.985507246377,7405352113116492222287,12558318268028026760340,0.589677053493,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,15,16,6,188762397397446529525,3,31/25;69/50;1;34/25,1,1,1,6794114391698137718751,50,1.35882287834e+20,188762397397446529525,1,1.88762397397e+20,6794114391698137718751,9438119869872326476250,0.719858879244,68,69,0.985507246377,7521663396702030338747,28314359609616979428750,0.265648367133,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,15,16,7,90191309337656735983,3,31/25;69/50;1;34/25,34,25,1.36,4035120869401760074777,50,8.0702417388e+19,3066504517480329023422,25,1.22660180699e+20,4035120869401760074777,6133009034960658046844,0.657934929885,68,69,0.985507246377,138621274388603302025779,423177623412285405232236,0.327572316492,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,16,17,4,210729207021339372502,3,31/25;69/50;1;34/25,31,25,1.24,1686386565470544011048,25,6.74554626188e+19,6532605417661520547562,25,2.61304216706e+20,843193282735272005524,3266302708830760273781,0.258149154534,68,69,0.985507246377,163928247691757930235952,225374886909322458890889,0.727358091843,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,16,17,5,117746273083785217832,3,31/25;69/50;1;34/25,69,50,1.38,1516697779828837779027,25,6.06679111932e+19,4062246421390590015204,25,1.62489856856e+20,505565926609612593009,1354082140463530005068,0.373364297115,68,69,0.985507246377,2486675505019859627261,4062246421390590015204,0.612142949262,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,16,17,6,111224647458767158627,3,31/25;69/50;1;34/25,1,1,1,3768818313933349392441,50,7.53763662787e+19,111224647458767158627,1,1.11224647459e+20,3768818313933349392441,5561232372938357931350,0.677694809566,68,69,0.985507246377,5135449465148140489277,16683697118815073794050,0.30781243681,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,16,17,7,37901795962835590930,3,31/25;69/50;1;34/25,34,25,1.36,805832902246779727062,25,3.22333160899e+19,257732212547282018324,5,5.15464425095e+19,402916451123389863531,644330531368205045810,0.625325716396,68,69,0.985507246377,16013241005524042531441,44458806664406148160890,0.360181529981,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,17,18,4,129821587087284222928,3,31/25;69/50;1;34/25,31,25,1.24,825260436783056304496,25,3.30104174713e+19,4024469199705810910768,25,1.60978767988e+20,51578777298941019031,251529324981613181923,0.205060691443,68,69,0.985507246377,588915585440120263375,754587974944839545769,0.780446554934,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,17,18,5,67792468006171570705,3,31/25;69/50;1;34/25,69,50,1.38,1584313824305152666281,50,3.16862764861e+19,935536058485167675729,10,9.35536058485e+19,528104608101717555427,1559226764141946126215,0.33869647459,68,69,0.985507246377,3025574000114514141659,4677680292425838378645,0.646810771787,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,17,18,6,54865534879621166713,3,31/25;69/50;1;34/25,1,1,1,927775027097065320696,25,3.71110010839e+19,54865534879621166713,1,5.48655348796e+19,927775027097065320696,1371638371990529167825,0.67639914867,68,69,0.985507246377,29254932425658476284076,94643047667346512579925,0.309108097707,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,19,17,18,7,7038749941802846563,3,31/25;69/50;1;34/25,34,25,1.36,293812551120579558477,50,5.87625102241e+18,239317498021296783142,25,9.57269992085e+18,293812551120579558477,478634996042593566284,0.613855137108,68,69,0.985507246377,12274113703576372972399,33025814726938956073596,0.371652109268,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,2,3,7,1373960412522506741,2,1;1,1,1,1,1216392934876534786,1,1.21639293488e+18,1373960412522506741,1,1.37396041252e+18,1216392934876534786,1373960412522506741,0.885318764493,179,200,0.895,2660326866221749439,274792082504501348200,0.00968123550713,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,3,4,7,1216392934876534786,2,1;1,1,1,1,996206734518152250,1,9.96206734518e+17,1216392934876534786,1,1.21639293488e+18,498103367259076125,608196467438267393,0.818984314981,179,200,0.895,9246494219634638347,121639293487653478600,0.0760156850185,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,4,5,6,72705100143790174,2,1;1,1,1,1,18873050201674845,1,1.88730502017e+16,72705100143790174,1,7.27051001438e+16,18873050201674845,72705100143790174,0.259583580304,179,200,0.895,4619801442701736073,7270510014379017400,0.635416419696,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,4,5,7,1032265016722746758,2,1;1,1,1,1,786217763982901463,1,7.86217763983e+17,1032265016722746758,1,1.03226501672e+18,786217763982901463,1032265016722746758,0.761643329229,179,200,0.895,13765942598395688541,103226501672274675800,0.133356670771,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,5,6,6,122510998963390119,2,1;1,1,1,1,59228957638794509,1,5.92289576388e+16,122510998963390119,1,1.22510998963e+17,59228957638794509,122510998963390119,0.483458286521,179,200,0.895,10083677286687929501,24502199792678023800,0.411541713479,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,5,6,7,827985985541543653,2,1;1,1,1,1,614636533908816356,1,6.14636533909e+17,827985985541543653,1,8.27985985542e+17,614636533908816356,827985985541543653,0.742327218868,179,200,0.895,25282184630173042687,165597197108308730600,0.152672781132,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,6,7,6,176700479013177039,2,1;1,1,1,1,85350649288725653,1,8.53506492887e+16,176700479013177039,1,1.76700479013e+17,85350649288725653,176700479013177039,0.48302443641,179,200,0.895,14559255885613559381,35340095802635407800,0.41197556359,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,6,7,7,639679787958193899,2,1;1,1,1,1,447414575759493847,1,4.47414575759e+17,639679787958193899,1,6.39679787958e+17,447414575759493847,639679787958193899,0.69943522397,179,200,0.895,25019766892617938521,127935957591638779800,0.19556477603,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,7,8,6,254300918615537486,2,1;1,1,1,1,114620582935227753,1,1.14620582935e+17,254300918615537486,1,2.54300918616e+17,114620582935227753,254300918615537486,0.450728151354,179,200,0.895,11297873922567829697,25430091861553748600,0.444271848646,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,7,8,7,400879316498874951,2,1;1,1,1,1,270225908662084048,1,2.70225908662e+17,400879316498874951,1,4.00879316499e+17,15895641686004944,23581136264639703,0.674082941026,179,200,0.895,1041895054169518037,4716227252927940600,0.220917058974,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,8,9,6,257982935355669718,2,1;1,1,1,1,87102798365817007,1,8.71027983658e+16,257982935355669718,1,2.57982935356e+17,87102798365817007,257982935355669718,0.337630077143,179,200,0.895,14379192877750739061,25798293535566971800,0.557369922857,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,8,9,7,227464184720498083,2,1;1,1,1,1,135716851943082236,1,1.35716851943e+17,227464184720498083,1,2.2746418472e+17,135716851943082236,227464184720498083,0.596651521688,179,200,0.895,13572718676352709657,45492836944099616600,0.298348478312,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,9,10,6,174583611662208415,2,1;1,1,1,1,45326840444649042,1,4.53268404446e+16,174583611662208415,1,1.74583611662e+17,45326840444649042,174583611662208415,0.25962826644,179,200,0.895,4437019679721099577,6983344466488336600,0.63537173356,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,9,10,7,97555566389287341,2,1;1,1,1,1,42972418755125125,1,4.29724187551e+16,97555566389287341,1,9.75555663893e+16,42972418755125125,97555566389287341,0.440491715087,179,200,0.895,8867962632657409039,19511113277857468200,0.454508284913,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,10,11,6,94262961227333170,2,1;1,1,1,1,15730830359844018,1,1.57308303598e+16,94262961227333170,1,9.42629612273e+16,7865415179922009,47131480613666585,0.166882412297,179,200,0.895,1372690398772383383,1885259224546663400,0.728117587703,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,10,11,7,14257411993291398,2,1;1,1,1,1,6189084878967494,1,6.18908487897e+15,14257411993291398,1,1.42574119933e+16,3094542439483747,7128705996645699,0.434095955274,179,200,0.895,657129885502830721,1425741199329139800,0.460904044726,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,2,3,7,4475321486922343160,2,1;1,1,1,1,3969608789042225542,1,3.96960878904e+18,4475321486922343160,1,4.47532148692e+18,1984804394521112771,2237660743461171580,0.886999693908,179,200,0.895,179019708766357931,22376607434611715800,0.00800030609151,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,3,4,7,3969608789042225542,2,1;1,1,1,1,3260318788985062967,1,3.26031878899e+18,3969608789042225542,1,3.96960878904e+18,3260318788985062967,3969608789042225542,0.821319924015,179,200,0.895,29248107720772889309,396960878904222554200,0.0736800759851,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,4,5,6,232571238666397673,2,1;1,1,1,1,60740806913765244,1,6.07408069138e+16,232571238666397673,1,2.32571238666e+17,8677258130537892,33224462666628239,0.261170758956,179,200,0.895,4211727191218876381,6644892533325647800,0.633829241044,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,4,5,7,3377343074551819845,2,1;1,1,1,1,2638303398225054984,1,2.63830339823e+18,3377343074551819845,1,3.37734307455e+18,879434466075018328,1125781024850606615,0.781177197574,179,200,0.895,5125582046650983697,45031240994024264600,0.113822802426,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,5,6,6,415996016929354001,2,1;1,1,1,1,138099621221362565,1,1.38099621221e+17,415996016929354001,1,4.15996016929e+17,138099621221362565,415996016929354001,0.331973421863,179,200,0.895,46843362786081853179,83199203385870800200,0.563026578137,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,5,6,7,2861151086847194777,2,1;1,1,1,1,2102459285524483003,1,2.10245928552e+18,2861151086847194777,1,2.86115108685e+18,2102459285524483003,2861151086847194777,0.734829871512,179,200,0.895,91654187440751264483,572230217369438955400,0.160170128488,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
