spec_name,threshold,k,parent_depth,child_depth,parent_bin,first_parent_depth,weights,rho,parent_bin_mass,weighted_high_child_mass,weighted_parent_mass,ratio,ratio_minus_rho,passes,contracts,mass_relative_error,parent_minimum_threshold_gap,child_minimum_threshold_gap,source_kind,source,source_sha256,source_sha256_verified
frontier_t_1_4,1/4,20,10,11,5,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,317860.07022390969,147277.16650513638,461797.54727456189,0.31892150006932085,-0.5393352051088377,True,True,0,6.5300813051338835e-06,1.9445253995886702e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,10,11,6,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,547911.23007922864,332674.56636901858,547911.23007922864,0.60716873118463632,-0.25108797399352223,True,True,0,6.5300813051338835e-06,1.9445253995886702e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,10,11,7,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,821250.45389530598,705761.32490171818,1024020.0842274062,0.68920652609484201,-0.16905017908331654,True,True,0,6.5300813051338835e-06,1.9445253995886702e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,11,12,5,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,326202.00302459061,142595.13648679352,473916.98116309656,0.30088632008254629,-0.55737038509561221,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,11,12,6,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,478382.9218220131,285719.52060819505,478382.9218220131,0.59726112194803582,-0.26099558323012273,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,11,12,7,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,564290.29731002881,481843.23908620491,703615.55971059238,0.68481038037930009,-0.17344632479885846,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,12,13,5,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,295366.8395879239,123625.71324467724,429118.64321888058,0.2880921516654299,-0.57016455351272866,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,12,13,6,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,398006.65956564026,239879.19695178547,398006.65956564026,0.60270146538144542,-0.25555523979671313,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,12,13,7,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,375755.02468024084,318474.68959143199,468530.2640587443,0.67973130877945087,-0.17852539639870768,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,13,14,5,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,250079.70161963883,101081.22291158327,363324.00213009369,0.2782123457821804,-0.58004435939597809,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,13,14,6,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,312816.06116698927,190082.52903764034,312816.06116698927,0.60764951878915641,-0.25060718638900215,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,13,14,7,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,242878.08645727427,204069.84936894692,302845.54166307388,0.6738413524211021,-0.18441535275705645,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,14,15,5,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,199272.16443326778,76998.210245470778,289509.14378944278,0.26596123783043907,-0.59229546734771943,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,14,15,6,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,232722.5574431881,143207.96913589755,232722.5574431881,0.61535921016533723,-0.24289749501282132,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,14,15,7,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,153215.59845922937,128069.30962230056,191045.06949736649,0.67036176311300177,-0.18789494206515678,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,15,16,5,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,152963.5514823097,57882.111732495905,222230.47030467601,0.26045983547233664,-0.59779686970582191,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,15,16,6,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,166028.87441328319,102189.2217819778,166028.87441328319,0.61549066174842493,-0.24276604342973362,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,15,16,7,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,92566.808395946398,76622.864078831248,115421.87950177155,0.66385042774888448,-0.19440627742927408,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,16,17,5,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,112661.56694323417,38614.349579600399,163678.42381034273,0.23591594225237392,-0.62234076292578466,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,16,17,6,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,113849.41860900792,62753.109802395484,113849.41860900792,0.55119394169159486,-0.30706276348656369,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,16,17,7,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,53401.772981766546,43112.367764203082,66586.858865410919,0.64746060256940796,-0.21079610260875059,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,17,18,5,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,72024.245254200854,22604.703565923992,104639.18849342017,0.21602521857616855,-0.64223148660199003,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,17,18,6,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,66994.37906381661,32253.657725292662,66994.37906381661,0.48143826655321192,-0.37681843862494663,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,17,18,7,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,22505.99517483118,17105.033254281185,28062.804672118,0.60952686141439072,-0.24872984376376783,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,18,19,5,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,41154.972619697648,10084.726491239369,59791.295586577682,0.16866546195903556,-0.68959124321912302,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,18,19,6,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,33165.295107006066,14645.204958644141,33165.295107006066,0.4415822295985054,-0.41667447557965315,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_4,1/4,20,18,19,7,3,363208209/250000000;1;1246903523/1000000000,0.85825670517815855,4518.965971186748,2963.1692658524248,5634.7145897898727,0.52587743684865607,-0.33237926832950249,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,2,3,7,2,1;1,0.89466555297873085,3614308.0465103118,3236888.1515098223,3614308.0465103118,0.89557616834434017,0.0009106153656093241,False,True,0,0.45267281505722579,0.016797883546601278,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,3,4,7,2,1;1,0.89466555297873085,3236888.1515098223,2697142.5519480756,3236888.1515098223,0.8332516990709159,-0.061413853907814953,True,True,0,0.016797883546601278,0.0016527138851666345,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,4,5,7,2,1;1,0.89466555297873085,2960125.2991631948,2263954.4966018572,2960125.2991631948,0.76481711677605679,-0.12984843620267406,True,True,0,0.0016527138851666345,0.00090987607957593308,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,5,6,6,2,1;1,0.89466555297873085,278059.25660073367,125640.86865622285,278059.25660073367,0.45184925757257222,-0.44281629540615863,True,True,0,0.00090987607957593308,7.3835298223356993e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,5,6,7,2,1;1,0.89466555297873085,2524575.3420139495,1911856.2814874426,2524575.3420139495,0.7572981680009131,-0.13736738497781775,True,True,0,0.00090987607957593308,7.3835298223356993e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,6,7,6,2,1;1,0.89466555297873085,342664.86739282351,149787.20425746619,342664.86739282351,0.43712448666572351,-0.45754106631300734,True,True,0,7.3835298223356993e-05,3.341048985111561e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,6,7,7,2,1;1,0.89466555297873085,2195384.8583509382,1637568.2126903757,2195384.8583509382,0.74591395966920992,-0.14875159330952092,True,True,0,7.3835298223356993e-05,3.341048985111561e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,7,8,6,2,1;1,0.89466555297873085,427575.92143866408,195920.05000061161,427575.92143866408,0.4582111390683547,-0.43645441391037615,True,True,0,3.341048985111561e-05,5.0060467318147062e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,7,8,7,2,1;1,0.89466555297873085,1868379.4572141354,1334306.8766892178,1868379.4572141354,0.71415197353900928,-0.18051357943972157,True,True,0,3.341048985111561e-05,5.0060467318147062e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,8,9,6,2,1;1,0.89466555297873085,496760.10811790102,232634.56227827235,496760.10811790102,0.46830363082024873,-0.42636192215848212,True,True,0,5.0060467318147062e-06,5.5865371546282017e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,8,9,7,2,1;1,0.89466555297873085,1512083.0444470434,1048108.5172094223,1512083.0444470434,0.69315539318986752,-0.20151015978886333,True,True,0,5.0060467318147062e-06,5.5865371546282017e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,9,10,6,2,1;1,0.89466555297873085,575208.73549555219,246748.09383750224,575208.73549555219,0.42897139527083944,-0.46569415770789141,True,True,0,5.5865371546282017e-06,6.5300813051338835e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,9,10,7,2,1;1,0.89466555297873085,1131121.9408182898,767114.27210423723,1131121.9408182898,0.67818883572294797,-0.21647671725578288,True,True,0,5.5865371546282017e-06,6.5300813051338835e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,10,11,6,2,1;1,0.89466555297873085,547911.23007922864,224702.0543326076,547911.23007922864,0.41010667786479832,-0.48455887511393253,True,True,0,6.5300813051338835e-06,1.9445253995886702e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,10,11,7,2,1;1,0.89466555297873085,821250.45389530598,548027.86324806151,821250.45389530598,0.66730905371033711,-0.22735649926839374,True,True,0,6.5300813051338835e-06,1.9445253995886702e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,11,12,6,2,1;1,0.89466555297873085,478382.9218220131,192024.30903608908,478382.9218220131,0.40140293534043331,-0.49326261763829754,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,11,12,7,2,1;1,0.89466555297873085,564290.29731002881,375010.39553518104,564290.29731002881,0.66456998697807701,-0.23009556600065384,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,12,13,6,2,1;1,0.89466555297873085,398006.65956564026,155920.45579179429,398006.65956564026,0.39175338413170319,-0.50291216884702772,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,12,13,7,2,1;1,0.89466555297873085,375755.02468024084,249774.48427122802,375755.02468024084,0.66472693075436728,-0.22993862222436356,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,13,14,6,2,1;1,0.89466555297873085,312816.06116698927,122094.27810063987,312816.06116698927,0.39030693515274079,-0.50435861782599001,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,13,14,7,2,1;1,0.89466555297873085,242878.08645727427,159556.67459130497,242878.08645727427,0.65694141830030128,-0.23772413467842957,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,14,15,6,2,1;1,0.89466555297873085,232722.5574431881,89395.034862202883,232722.5574431881,0.38412707321689638,-0.51053847976183442,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,14,15,7,2,1;1,0.89466555297873085,153215.59845922937,99584.577006987223,153215.59845922937,0.64996369826853273,-0.24470185471019812,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,15,16,6,2,1;1,0.89466555297873085,166028.87441328319,62091.698767835565,166028.87441328319,0.37398132696650926,-0.52068422601222153,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,15,16,7,2,1;1,0.89466555297873085,92566.808395946398,59099.845249569873,92566.808395946398,0.63845611913911382,-0.25620943383961703,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,16,17,6,2,1;1,0.89466555297873085,113849.41860900792,36841.273995092575,113849.41860900792,0.32359650532442547,-0.57106904765430544,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,16,17,7,2,1;1,0.89466555297873085,53401.772981766546,31577.193653542618,53401.772981766546,0.59131358174801252,-0.30335197123071833,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,17,18,6,2,1;1,0.89466555297873085,66994.37906381661,18316.980054031414,66994.37906381661,0.27341069967352438,-0.62125485330520647,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,17,18,7,2,1;1,0.89466555297873085,22505.99517483118,10508.273070752526,22505.99517483118,0.46690994950999093,-0.42775560346873992,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,18,19,6,2,1;1,0.89466555297873085,33165.295107006066,6126.6945336502504,33165.295107006066,0.18473209763045362,-0.70993345534827723,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_10,3/10,20,18,19,7,2,1;1,0.89466555297873085,4518.965971186748,1909.9824054813473,4518.965971186748,0.42265916974359458,-0.47200638323513627,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,2,3,7,2,1,0.89466555297873085,3614308.0465103118,3236888.1515098223,3614308.0465103118,0.89557616834434017,0.0009106153656093241,False,True,0,0.45267281505722579,0.016797883546601278,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,3,4,7,2,1,0.89466555297873085,3236888.1515098223,2697142.5519480756,3236888.1515098223,0.8332516990709159,-0.061413853907814953,True,True,0,0.016797883546601278,0.0016527138851666345,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,4,5,7,2,1,0.89466555297873085,2960125.2991631948,2223741.8599430667,2960125.2991631948,0.75123234160787111,-0.14343321137085974,True,True,0,0.0016527138851666345,0.00090987607957593308,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,5,6,7,2,1,0.89466555297873085,2524575.3420139495,1814236.2354957764,2524575.3420139495,0.71863026042569655,-0.17603529255303429,True,True,0,0.00090987607957593308,7.3835298223356993e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,6,7,7,2,1,0.89466555297873085,2195384.8583509382,1508274.0870974828,2195384.8583509382,0.68702035607115453,-0.20764519690757632,True,True,0,7.3835298223356993e-05,3.341048985111561e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,7,8,7,2,1,0.89466555297873085,1868379.4572141354,1188520.2242626166,1868379.4572141354,0.63612357739940617,-0.25854197557932468,True,True,0,3.341048985111561e-05,5.0060467318147062e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,8,9,7,2,1,0.89466555297873085,1512083.0444470434,897906.48611614353,1512083.0444470434,0.59382088134220212,-0.30084467163652873,True,True,0,5.0060467318147062e-06,5.5865371546282017e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,9,10,7,2,1,0.89466555297873085,1131121.9408182898,644400.35316373594,1131121.9408182898,0.56970016221023534,-0.32496539076849551,True,True,0,5.5865371546282017e-06,6.5300813051338835e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,10,11,7,2,1,0.89466555297873085,821250.45389530598,435029.59100676619,821250.45389530598,0.5297161041961802,-0.36494944878255065,True,True,0,6.5300813051338835e-06,1.9445253995886702e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,11,12,7,2,1,0.89466555297873085,564290.29731002881,280533.37485373544,564290.29731002881,0.49714371519595096,-0.39752183778277989,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,12,13,7,2,1,0.89466555297873085,375755.02468024084,177551.55422601217,375755.02468024084,0.47251944102970972,-0.42214611194902113,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,13,14,7,2,1,0.89466555297873085,242878.08645727427,109251.80316801848,242878.08645727427,0.44982157411404605,-0.4448439788646848,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,14,15,7,2,1,0.89466555297873085,153215.59845922937,65903.991613368577,153215.59845922937,0.43013891716061542,-0.46452663581811543,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,15,16,7,2,1,0.89466555297873085,92566.808395946398,37586.968357325197,92566.808395946398,0.40605233137724961,-0.48861322160148124,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_2_5,2/5,20,16,17,7,2,1,0.89466555297873085,53401.772981766546,18044.219910213415,53401.772981766546,0.3378955211163947,-0.55677003186233609,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
