threshold,k,parent_depth,child_depth,terminal_offset,first_parent_depth,weights,rho_num,rho_den,rho_decimal,parent_tail_num,parent_tail_den,parent_tail_decimal,child_tail_num,child_tail_den,child_tail_decimal,parent_potential_num,parent_potential_den,parent_potential_decimal,persistent_potential_num,persistent_potential_den,persistent_potential_decimal,immigration_potential_num,immigration_potential_den,immigration_potential_decimal,child_potential_num,child_potential_den,child_potential_decimal,realized_retention_num,realized_retention_den,realized_retention_decimal,total_mass,selection_scope,source,source_sha256,source_sha256_verified
3/10,16,14,15,0,2,1;1,179,200,0.895,3791090002110397379,150018628595844245849,0.0252707949512,1047535899745831511,150018628595844245849,0.00698270547832,3791090002110397379,150018628595844245849,0.0252707949512,777148795435950244,150018628595844245849,0.00518034861877,270387104309881267,150018628595844245849,0.00180235685955,1047535899745831511,150018628595844245849,0.00698270547832,777148795435950244,3791090002110397379,0.204993496594,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,2,3,13,2,1;1,179,200,0.895,1,1,1,427972643644712297522,479475287827487078427,0.892585404315,1,1,1,427972643644712297522,479475287827487078427,0.892585404315,0,1,0,427972643644712297522,479475287827487078427,0.892585404315,427972643644712297522,479475287827487078427,0.892585404315,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,3,4,12,2,1;1,179,200,0.895,427972643644712297522,479475287827487078427,0.892585404315,390604926748454756858,479475287827487078427,0.814650799874,427972643644712297522,479475287827487078427,0.892585404315,354819510898578361582,479475287827487078427,0.740016263416,35785415849876395276,479475287827487078427,0.0746345364576,390604926748454756858,479475287827487078427,0.814650799874,177409755449289180791,213986321822356148761,0.829070540296,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,4,5,11,2,1;1,179,200,0.895,390604926748454756858,479475287827487078427,0.814650799874,356150574870416023099,479475287827487078427,0.742792348036,390604926748454756858,479475287827487078427,0.814650799874,296396825391748619459,479475287827487078427,0.618169138048,59753749478667403640,479475287827487078427,0.124623209987,356150574870416023099,479475287827487078427,0.742792348036,296396825391748619459,390604926748454756858,0.75881486662,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,5,6,10,2,1;1,179,200,0.895,356150574870416023099,479475287827487078427,0.742792348036,322804652165424682733,479475287827487078427,0.673245650736,356150574870416023099,479475287827487078427,0.742792348036,256552782836856302605,479475287827487078427,0.535069876071,66251869328568380128,479475287827487078427,0.138175774666,322804652165424682733,479475287827487078427,0.673245650736,256552782836856302605,356150574870416023099,0.720349203227,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,6,7,9,2,1;1,179,200,0.895,322804652165424682733,479475287827487078427,0.673245650736,286465883808848462936,479475287827487078427,0.597457034974,322804652165424682733,479475287827487078427,0.673245650736,220473744031221935680,479475287827487078427,0.459822955694,65992139777626527256,479475287827487078427,0.13763407928,286465883808848462936,479475287827487078427,0.597457034974,220473744031221935680,322804652165424682733,0.682994320411,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,7,8,8,2,1;1,179,200,0.895,286465883808848462936,479475287827487078427,0.597457034974,241555449135501713900,479475287827487078427,0.503791238606,286465883808848462936,479475287827487078427,0.597457034974,186121188429125173205,479475287827487078427,0.388176811515,18478086902125513565,159825095942495692809,0.115614427091,241555449135501713900,479475287827487078427,0.503791238606,186121188429125173205,286465883808848462936,0.649715023494,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,8,9,7,2,1;1,179,200,0.895,241555449135501713900,479475287827487078427,0.503791238606,191219756580448758953,479475287827487078427,0.398810452666,241555449135501713900,479475287827487078427,0.503791238606,48761512580568476908,159825095942495692809,0.305092966114,44935218838743328229,479475287827487078427,0.0937174865515,191219756580448758953,479475287827487078427,0.398810452666,36571134435426357681,60388862283875428475,0.605594029302,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,9,10,6,2,1;1,179,200,0.895,191219756580448758953,479475287827487078427,0.398810452666,143803752621042296630,479475287827487078427,0.299919007865,191219756580448758953,479475287827487078427,0.398810452666,36070006327347025558,159825095942495692809,0.225684246361,35593733639001219956,479475287827487078427,0.0742347615041,143803752621042296630,479475287827487078427,0.299919007865,15458574140291582382,27317108082921251279,0.565893508689,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,10,11,5,2,1;1,179,200,0.895,143803752621042296630,479475287827487078427,0.299919007865,101606975267281965368,479475287827487078427,0.211912851083,143803752621042296630,479475287827487078427,0.299919007865,25334794241999272223,159825095942495692809,0.158515745557,25602592541284148699,479475287827487078427,0.0533971055261,101606975267281965368,479475287827487078427,0.211912851083,76004382725997816669,143803752621042296630,0.528528507363,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,11,12,4,2,1;1,179,200,0.895,101606975267281965368,479475287827487078427,0.211912851083,68684596149513586034,479475287827487078427,0.143249501889,101606975267281965368,479475287827487078427,0.211912851083,17098623676858775683,159825095942495692809,0.106983346864,17388725118937258985,479475287827487078427,0.0362661550249,68684596149513586034,479475287827487078427,0.143249501889,51295871030576327049,101606975267281965368,0.504845960581,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,12,13,3,2,1;1,179,200,0.895,68684596149513586034,479475287827487078427,0.143249501889,44115703181991640793,479475287827487078427,0.092008293862,68684596149513586034,479475287827487078427,0.143249501889,3636287149907387332,53275031980831897603,0.0682549970353,11389118832825154805,479475287827487078427,0.0237532968267,44115703181991640793,479475287827487078427,0.092008293862,16363292174583242994,34342298074756793017,0.476476330703,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,13,14,2,2,1;1,179,200,0.895,44115703181991640793,479475287827487078427,0.092008293862,7864685690472997685,159825095942495692809,0.0492080773929,44115703181991640793,479475287827487078427,0.092008293862,18282379401746488327,479475287827487078427,0.0381299722131,5311677669672504728,479475287827487078427,0.0110781051798,7864685690472997685,159825095942495692809,0.0492080773929,18282379401746488327,44115703181991640793,0.414418859569,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,14,15,1,2,1;1,179,200,0.895,7864685690472997685,159825095942495692809,0.0492080773929,9735045541867290655,479475287827487078427,0.0203035397006,7864685690472997685,159825095942495692809,0.0492080773929,7572701779232392780,479475287827487078427,0.0157937269584,720781254211632625,159825095942495692809,0.00450981274224,9735045541867290655,479475287827487078427,0.0203035397006,1514540355846478556,4718811414283798611,0.320958017365,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,15,16,0,2,1;1,179,200,0.895,9735045541867290655,479475287827487078427,0.0203035397006,2615192547937852258,479475287827487078427,0.00545428015652,9735045541867290655,479475287827487078427,0.0203035397006,2015139883919505113,479475287827487078427,0.00420280238644,600052664018347145,479475287827487078427,0.00125147777008,2615192547937852258,479475287827487078427,0.00545428015652,2015139883919505113,9735045541867290655,0.206998506094,479475287827487078427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,2,3,14,2,1;1,179,200,0.895,1,1,1,1361558862027351807388,1523556169197024107847,0.893671588587,1,1,1,1361558862027351807388,1523556169197024107847,0.893671588587,0,1,0,1361558862027351807388,1523556169197024107847,0.893671588587,1361558862027351807388,1523556169197024107847,0.893671588587,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,3,4,13,2,1;1,179,200,0.895,1361558862027351807388,1523556169197024107847,0.893671588587,414522190877528577722,507852056399008035949,0.816226272306,1361558862027351807388,1523556169197024107847,0.893671588587,1130892289576864428806,1523556169197024107847,0.742271478033,112674283055721304360,1523556169197024107847,0.0739547942726,414522190877528577722,507852056399008035949,0.816226272306,565446144788432214403,680779431013675903694,0.830586411735,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,4,5,12,2,1;1,179,200,0.895,414522190877528577722,507852056399008035949,0.816226272306,1161853962314343712757,1523556169197024107847,0.76259345458,414522190877528577722,507852056399008035949,0.816226272306,72795597203425928614,117196628399771085219,0.621140711959,215511198669806640775,1523556169197024107847,0.141452742621,1161853962314343712757,1523556169197024107847,0.76259345458,473171381822268535991,621783286316292866583,0.760990834324,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,5,6,11,2,1;1,179,200,0.895,1161853962314343712757,1523556169197024107847,0.76259345458,1043955292706366250338,1523556169197024107847,0.685209586501,1161853962314343712757,1523556169197024107847,0.76259345458,830851602409020304604,1523556169197024107847,0.545337033978,5464197187111434506,39065542799923695073,0.139872552523,1043955292706366250338,1523556169197024107847,0.685209586501,830851602409020304604,1161853962314343712757,0.715108464022,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,6,7,10,2,1;1,179,200,0.895,1043955292706366250338,1523556169197024107847,0.685209586501,933273697313380760450,1523556169197024107847,0.612562710967,1043955292706366250338,1523556169197024107847,0.685209586501,718294646223323161054,1523556169197024107847,0.471459248268,214979051090057599396,1523556169197024107847,0.141103462699,933273697313380760450,1523556169197024107847,0.612562710967,359147323111661580527,521977646353183125169,0.688051156253,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,7,8,9,2,1;1,179,200,0.895,933273697313380760450,1523556169197024107847,0.612562710967,797612299118402168918,1523556169197024107847,0.523520113826,933273697313380760450,1523556169197024107847,0.612562710967,610891552805184891616,1523556169197024107847,0.400964247434,186720746313217277302,1523556169197024107847,0.122555866392,797612299118402168918,1523556169197024107847,0.523520113826,305445776402592445808,466636848656690380225,0.654568487855,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,8,9,8,2,1;1,179,200,0.895,797612299118402168918,1523556169197024107847,0.523520113826,652128839875595906647,1523556169197024107847,0.428030717252,797612299118402168918,1523556169197024107847,0.523520113826,162949455196645100066,507852056399008035949,0.320860087389,163280474285660606449,1523556169197024107847,0.107170629864,652128839875595906647,1523556169197024107847,0.428030717252,244424182794967650099,398806149559201084459,0.612889703594,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,9,10,7,2,1;1,179,200,0.895,652128839875595906647,1523556169197024107847,0.428030717252,38289579259230329132,117196628399771085219,0.326712293536,652128839875595906647,1523556169197024107847,0.428030717252,375227778023142602771,1523556169197024107847,0.246284177511,40845584115617225315,507852056399008035949,0.080428116025,38289579259230329132,117196628399771085219,0.326712293536,375227778023142602771,652128839875595906647,0.575389026032,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,10,11,6,2,1;1,179,200,0.895,38289579259230329132,117196628399771085219,0.326712293536,364782685033387740083,1523556169197024107847,0.239428445376,38289579259230329132,117196628399771085219,0.326712293536,270684417708772646830,1523556169197024107847,0.177666188606,94098267324615093253,1523556169197024107847,0.0617622567694,364782685033387740083,1523556169197024107847,0.239428445376,135342208854386323415,248882265184997139358,0.543800132781,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,11,12,5,2,1;1,179,200,0.895,364782685033387740083,1523556169197024107847,0.239428445376,84973091163072568815,507852056399008035949,0.16731859228,364782685033387740083,1523556169197024107847,0.239428445376,189110048969511537724,1523556169197024107847,0.124124107002,65809224519706168721,1523556169197024107847,0.0431944852774,84973091163072568815,507852056399008035949,0.16731859228,189110048969511537724,364782685033387740083,0.518418380939,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,12,13,4,2,1;1,179,200,0.895,84973091163072568815,507852056399008035949,0.16731859228,171119160747872055469,1523556169197024107847,0.112315623282,84973091163072568815,507852056399008035949,0.16731859228,9754580686754708866,117196628399771085219,0.0832326050668,14769870606686946737,507852056399008035949,0.0290830182148,171119160747872055469,1523556169197024107847,0.112315623282,126809548927811215258,254919273489217706445,0.497449828693,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,13,14,3,2,1;1,179,200,0.895,171119160747872055469,1523556169197024107847,0.112315623282,36849365735357445040,507852056399008035949,0.0725592527805,171119160747872055469,1523556169197024107847,0.112315623282,637556737595544853,11996505269267906361,0.0531452054815,29578391531438138789,1523556169197024107847,0.019414047299,36849365735357445040,507852056399008035949,0.0725592527805,80969705674634196331,171119160747872055469,0.47317731878,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,14,15,2,2,1;1,179,200,0.895,36849365735357445040,507852056399008035949,0.0725592527805,59137561196227158725,1523556169197024107847,0.0388154781503,36849365735357445040,507852056399008035949,0.0725592527805,45556772177895384881,1523556169197024107847,0.0299016033009,4526929672777257948,507852056399008035949,0.00891387484945,59137561196227158725,1523556169197024107847,0.0388154781503,45556772177895384881,110548097206072335120,0.41209910735,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,15,16,1,2,1;1,179,200,0.895,59137561196227158725,1523556169197024107847,0.0388154781503,24587721893818563007,1523556169197024107847,0.0161383757231,59137561196227158725,1523556169197024107847,0.0388154781503,19089617042923458520,1523556169197024107847,0.0125296444128,140977047458848833,39065542799923695073,0.00360873131037,24587721893818563007,1523556169197024107847,0.0161383757231,3817923408584691704,11827512239245431745,0.3228002078,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,16,17,0,2,1;1,179,200,0.895,24587721893818563007,1523556169197024107847,0.0161383757231,6689721111185495692,1523556169197024107847,0.00439085952093,24587721893818563007,1523556169197024107847,0.0161383757231,5087055579236188387,1523556169197024107847,0.00333893536851,534221843983102435,507852056399008035949,0.00105192415242,6689721111185495692,1523556169197024107847,0.00439085952093,5087055579236188387,24587721893818563007,0.206894140141,1523556169197024107847,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,2,3,15,2,1;1,179,200,0.895,1,1,1,4334815655959768610198,4845180013388557558821,0.894665552979,1,1,1,4334815655959768610198,4845180013388557558821,0.894665552979,0,1,0,4334815655959768610198,4845180013388557558821,0.894665552979,4334815655959768610198,4845180013388557558821,0.894665552979,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,3,4,14,2,1;1,179,200,0.895,4334815655959768610198,4845180013388557558821,0.894665552979,3961772963055066451711,4845180013388557558821,0.817673017743,4334815655959768610198,4845180013388557558821,0.894665552979,3606464321387953892900,4845180013388557558821,0.74434062541,355308641667112558811,4845180013388557558821,0.0733323923333,3961772963055066451711,4845180013388557558821,0.817673017743,1803232160693976946450,2167407827979884305099,0.831976399372,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,4,5,13,2,1;1,179,200,0.895,3961772963055066451711,4845180013388557558821,0.817673017743,3703451069571326957767,4845180013388557558821,0.764357786365,3961772963055066451711,4845180013388557558821,0.817673017743,335864023191468958773,538353334820950839869,0.62387283865,680674860848106328810,4845180013388557558821,0.140484947714,3703451069571326957767,4845180013388557558821,0.764357786365,3022776208723220628957,3961772963055066451711,0.762985723037,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,5,6,12,2,1;1,179,200,0.895,3703451069571326957767,4845180013388557558821,0.764357786365,477019664420121871834,692168573341222508403,0.689166891986,3703451069571326957767,4845180013388557558821,0.764357786365,126521514027873388117,230722857780407502801,0.548370088881,97455122336501707483,692168573341222508403,0.140796803105,477019664420121871834,692168573341222508403,0.689166891986,2656951794585341150457,3703451069571326957767,0.717425921032,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,6,7,11,2,1;1,179,200,0.895,477019664420121871834,692168573341222508403,0.689166891986,1009615266504374884976,1615060004462852519607,0.625125545623,477019664420121871834,692168573341222508403,0.689166891986,776195678942936667169,1615060004462852519607,0.480598663083,33345655365919745401,230722857780407502801,0.144526882541,1009615266504374884976,1615060004462852519607,0.625125545623,2328587036828810001507,3339137650940853102838,0.697361798239,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,7,8,10,2,1;1,179,200,0.895,1009615266504374884976,1615060004462852519607,0.625125545623,2623010290920742158133,4845180013388557558821,0.541364878843,1009615266504374884976,1615060004462852519607,0.625125545623,1997979952513809844592,4845180013388557558821,0.41236444198,89290048343847473363,692168573341222508403,0.129000436863,2623010290920742158133,4845180013388557558821,0.541364878843,124873747032113115287,189302862469570290933,0.659650601175,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,8,9,9,2,1;1,179,200,0.895,2623010290920742158133,4845180013388557558821,0.541364878843,312664137459922732288,692168573341222508403,0.451716748639,2623010290920742158133,4845180013388557558821,0.541364878843,1645208906856247004266,4845180013388557558821,0.339555785814,60382228373690235750,538353334820950839869,0.112160962825,312664137459922732288,692168573341222508403,0.451716748639,1645208906856247004266,2623010290920742158133,0.627221674483,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,9,10,8,2,1;1,179,200,0.895,312664137459922732288,692168573341222508403,0.451716748639,568659064386254282647,1615060004462852519607,0.352097793775,312664137459922732288,692168573341222508403,0.451716748639,1277477637794397483358,4845180013388557558821,0.263659478959,428499555364365364583,4845180013388557558821,0.088438314816,568659064386254282647,1615060004462852519607,0.352097793775,638738818897198741679,1094324481109729563008,0.583683203586,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,10,11,7,2,1;1,179,200,0.895,568659064386254282647,1615060004462852519607,0.352097793775,1280587835919654410950,4845180013388557558821,0.264301394867,568659064386254282647,1615060004462852519607,0.352097793775,951245047455899081482,4845180013388557558821,0.196328112645,36593643162639481052,538353334820950839869,0.0679732822214,1280587835919654410950,4845180013388557558821,0.264301394867,951245047455899081482,1705977193158762847941,0.557595407061,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,11,12,6,2,1;1,179,200,0.895,1280587835919654410950,4845180013388557558821,0.264301394867,925788102574033124834,4845180013388557558821,0.191074036468,1280587835919654410950,4845180013388557558821,0.264301394867,681312477597178922965,4845180013388557558821,0.140616545869,244475624976854201869,4845180013388557558821,0.0504574905992,925788102574033124834,4845180013388557558821,0.191074036468,136262495519435784593,256117567183930882190,0.532031039564,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,12,13,5,2,1;1,179,200,0.895,925788102574033124834,4845180013388557558821,0.191074036468,645551329081969338085,4845180013388557558821,0.133235778092,925788102574033124834,4845180013388557558821,0.191074036468,474080913586415801423,4845180013388557558821,0.0978458823566,171470415495553536662,4845180013388557558821,0.0353898957359,645551329081969338085,4845180013388557558821,0.133235778092,474080913586415801423,925788102574033124834,0.512083609919,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,13,14,4,2,1;1,179,200,0.895,645551329081969338085,4845180013388557558821,0.133235778092,61741430315825025998,692168573341222508403,0.0891999907158,645551329081969338085,4845180013388557558821,0.133235778092,318039511476690306778,4845180013388557558821,0.0656403911925,114150500734084875208,4845180013388557558821,0.0235595995234,61741430315825025998,692168573341222508403,0.0891999907158,318039511476690306778,645551329081969338085,0.492663398167,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,14,15,3,2,1;1,179,200,0.895,61741430315825025998,692168573341222508403,0.0891999907158,278953706735103265508,4845180013388557558821,0.0575734453548,61741430315825025998,692168573341222508403,0.0891999907158,29021324368515309385,692168573341222508403,0.0419281161935,75804436155496099813,4845180013388557558821,0.0156453291614,278953706735103265508,4845180013388557558821,0.0575734453548,29021324368515309385,61741430315825025998,0.47004619459,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,15,16,2,2,1;1,179,200,0.895,278953706735103265508,4845180013388557558821,0.0575734453548,21303777631657535651,692168573341222508403,0.030778308135,278953706735103265508,4845180013388557558821,0.0575734453548,38126606524365233978,1615060004462852519607,0.0236069287946,34746623848507047623,4845180013388557558821,0.00717137934039,21303777631657535651,692168573341222508403,0.030778308135,57189909786547850967,139476853367551632754,0.410031545778,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,16,17,1,2,1;1,179,200,0.895,21303777631657535651,692168573341222508403,0.030778308135,8843469260203430468,692168573341222508403,0.0127764674688,21303777631657535651,692168573341222508403,0.030778308135,47598918646836111805,4845180013388557558821,0.00982397320952,14305366174587901471,4845180013388557558821,0.00295249425926,8843469260203430468,692168573341222508403,0.0127764674688,47598918646836111805,149126443421602749557,0.319184965152,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,17,18,0,2,1;1,179,200,0.895,8843469260203430468,692168573341222508403,0.0127764674688,17502663491642627422,4845180013388557558821,0.00361238662821,8843469260203430468,692168573341222508403,0.0127764674688,628352886054836744,230722857780407502801,0.00272340977439,4307252884491055798,4845180013388557558821,0.000888976853819,17502663491642627422,4845180013388557558821,0.00361238662821,471264664541127558,2210867315050857617,0.213158275638,4845180013388557558821,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
