parent_threshold,child_threshold,coarsenings_from_finest_child,levels_present,levels_with_nonzero_parent_tail,minimum_k,maximum_k,max_retention_k,max_retention_parent_depth,max_retention_num,max_retention_den,max_retention_decimal,max_immigration_k,max_immigration_parent_depth,max_immigration_num,max_immigration_den,max_immigration_decimal,latest_k,latest_parent_depth,latest_retention_num,latest_retention_den,latest_retention_decimal,latest_closure_num,latest_closure_den,latest_closure_decimal,latest_immigration_num,latest_immigration_den,latest_immigration_decimal,latest_ancestry_num,latest_ancestry_den,latest_ancestry_decimal,latest_immigration_share_num,latest_immigration_share_den,latest_immigration_share_decimal,latest_parent_tail_num,latest_parent_tail_den,latest_parent_tail_decimal,latest_child_tail_num,latest_child_tail_den,latest_child_tail_decimal
3/10,3/10,9,8,8,12,19,12,1,1,1,1,17,6,65992139777626527256,479475287827487078427,0.13763407928,19,8,1645208906856247004266,2623010290920742158133,0.627221674483,2188648962219459126016,2623010290920742158133,0.834403498071,60382228373690235750,538353334820950839869,0.112160962825,822604453428123502133,1094324481109729563008,0.75170067711,271720027681606060875,1094324481109729563008,0.24829932289,2623010290920742158133,4845180013388557558821,0.541364878843,312664137459922732288,692168573341222508403,0.451716748639
3/10,3/10,10,7,7,13,19,13,1,1,1,1,18,6,214979051090057599396,1523556169197024107847,0.141103462699,19,7,124873747032113115287,189302862469570290933,0.659650601175,2623010290920742158133,3028845799513124654928,0.866009848155,89290048343847473363,692168573341222508403,0.129000436863,1997979952513809844592,2623010290920742158133,0.761712586271,625030338406932313541,2623010290920742158133,0.238287413729,1009615266504374884976,1615060004462852519607,0.625125545623,2623010290920742158133,4845180013388557558821,0.541364878843
3/10,3/10,11,6,6,14,19,14,1,1,1,1,19,6,33345655365919745401,230722857780407502801,0.144526882541,19,6,2328587036828810001507,3339137650940853102838,0.697361798239,1514422899756562327464,1669568825470426551419,0.907074255732,33345655365919745401,230722857780407502801,0.144526882541,776195678942936667169,1009615266504374884976,0.768803429083,233419587561438217807,1009615266504374884976,0.231196570917,477019664420121871834,692168573341222508403,0.689166891986,1009615266504374884976,1615060004462852519607,0.625125545623
3/10,3/10,12,5,5,15,19,15,1,1,1,1,18,4,215511198669806640775,1523556169197024107847,0.141452742621,19,5,2656951794585341150457,3703451069571326957767,0.717425921032,3339137650940853102838,3703451069571326957767,0.901628666942,97455122336501707483,692168573341222508403,0.140796803105,379564542083620164351,477019664420121871834,0.795699989737,97455122336501707483,477019664420121871834,0.204300010263,3703451069571326957767,4845180013388557558821,0.764357786365,477019664420121871834,692168573341222508403,0.689166891986
3/10,3/10,13,4,4,16,19,16,1,1,1,1,19,4,680674860848106328810,4845180013388557558821,0.140484947714,19,4,3022776208723220628957,3961772963055066451711,0.762985723037,3703451069571326957767,3961772963055066451711,0.934796391441,680674860848106328810,4845180013388557558821,0.140484947714,3022776208723220628957,3703451069571326957767,0.816205250708,680674860848106328810,3703451069571326957767,0.183794749292,3961772963055066451711,4845180013388557558821,0.817673017743,3703451069571326957767,4845180013388557558821,0.764357786365
3/10,3/10,14,3,3,17,19,17,1,1,1,1,19,3,355308641667112558811,4845180013388557558821,0.0733323923333,19,3,1803232160693976946450,2167407827979884305099,0.831976399372,3961772963055066451711,4334815655959768610198,0.913942662731,355308641667112558811,4845180013388557558821,0.0733323923333,3606464321387953892900,3961772963055066451711,0.910315748787,355308641667112558811,3961772963055066451711,0.0896842512129,4334815655959768610198,4845180013388557558821,0.894665552979,3961772963055066451711,4845180013388557558821,0.817673017743
3/10,3/10,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,4334815655959768610198,4845180013388557558821,0.894665552979,4334815655959768610198,4845180013388557558821,0.894665552979,0,1,0,1,1,1,0,1,0,1,1,1,4334815655959768610198,4845180013388557558821,0.894665552979
3/10,3/10,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
3/10,2/5,0,8,8,12,19,13,11,1188717821712550,125493504649105241,0.00947234540175,12,10,0,1,0,19,17,39163863161124235,61904284821424013276,0.000632651895973,39163863161124235,61904284821424013276,0.000632651895973,0,1,0,1,1,1,0,1,0,8843469260203430468,692168573341222508403,0.0127764674688,39163863161124235,4845180013388557558821,8.08305636796e-06
3/10,2/5,1,8,8,12,19,12,9,7128705996645699,136069589025747878,0.0523901486562,18,15,2319666944548439,507852056399008035949,4.56760372498e-06,19,16,540149945952413390,11471264878584826889,0.0470872176407,7038749941802846563,149126443421602749557,0.0471998780384,16800644421472493,4845180013388557558821,3.46749643461e-06,7021949297381374070,7038749941802846563,0.997613121,16800644421472493,7038749941802846563,0.00238687899988,21303777631657535651,692168573341222508403,0.030778308135,7038749941802846563,4845180013388557558821,0.0014527323902
3/10,2/5,2,8,8,12,19,12,8,93569828618300148,485447120076167801,0.192749786225,12,8,3985737770987193,1373960412522506741,0.00290091165267,19,15,18263306341911486051,139476853367551632754,0.130941485278,18950897981417795465,139476853367551632754,0.135871275583,1375183279012618828,4845180013388557558821,0.000283825012737,18263306341911486051,18950897981417795465,0.963717200094,687591639506309414,18950897981417795465,0.0362827999064,278953706735103265508,4845180013388557558821,0.0575734453548,37901795962835590930,4845180013388557558821,0.00782257746009
3/10,2/5,3,8,8,12,19,12,7,208878161164786115,655180235114412437,0.318810229567,12,7,18586023555711968,1373960412522506741,0.0135273355668,19,14,85632713017464151227,432190012210775181986,0.198136723659,4746911017771407157,22746842747935535894,0.208684390637,4558596320192584756,4845180013388557558821,0.000940851796547,85632713017464151227,90191309337656735983,0.949456368317,4558596320192584756,90191309337656735983,0.0505436316832,61741430315825025998,692168573341222508403,0.0891999907158,90191309337656735983,4845180013388557558821,0.0186146457074
3/10,2/5,4,8,8,12,19,12,6,370367853168092011,816380266971370938,0.453670756328,12,6,30511463330782940,1373960412522506741,0.0222069450129,19,13,30008632219863915052,129110265816393867617,0.232426383991,158443349901700728687,645551329081969338085,0.245438809842,8400188802381153427,4845180013388557558821,0.00173372068306,150043161099319575260,158443349901700728687,0.946983014386,8400188802381153427,158443349901700728687,0.0530169856141,645551329081969338085,4845180013388557558821,0.133235778092,52814449967233576229,1615060004462852519607,0.0327012308034
3/10,2/5,5,8,8,12,19,12,5,147378915268433402,237624246126233443,0.620218339126,12,5,50164126884460291,1373960412522506741,0.0365106057112,19,12,124224676294560087467,462894051287016562417,0.268365246754,264704176670256419289,925788102574033124834,0.28592307023,16254824081136244355,4845180013388557558821,0.00335484420315,248449352589120174934,264704176670256419289,0.938592491114,16254824081136244355,264704176670256419289,0.0614075088864,925788102574033124834,4845180013388557558821,0.191074036468,88234725556752139763,1615060004462852519607,0.0546324751483
3/10,2/5,6,8,8,12,19,12,4,747863915559262427,1104970116866536932,0.676818227157,13,5,297514105048764893,4475321486922343160,0.0664788230115,19,11,389229982636167915921,1280587835919654410950,0.303946337548,210817919786670611269,640293917959827205475,0.329251791831,32405856937173306617,4845180013388557558821,0.00668826686472,389229982636167915921,421635839573341222538,0.923142546492,32405856937173306617,421635839573341222538,0.0768574535077,1280587835919654410950,4845180013388557558821,0.264301394867,421635839573341222538,4845180013388557558821,0.0870217078433
3/10,2/5,7,8,8,12,19,12,3,972155422659537169,1216392934876534786,0.799211664904,13,4,158711556019782823,2237660743461171580,0.0709274435294,19,10,199330210882248297904,568659064386254282647,0.35052674505,654767165424908689363,1705977193158762847941,0.383807689839,56776532778163795651,4845180013388557558821,0.0117181472352,597990632646744893712,654767165424908689363,0.913287446628,56776532778163795651,654767165424908689363,0.086712553372,568659064386254282647,1615060004462852519607,0.352097793775,93538166489272669909,692168573341222508403,0.135137840826
3/10,2/5,8,8,8,12,19,12,2,1216392934876534786,1373960412522506741,0.885318764493,14,4,316306754187511210,3649038212739037791,0.0866822257666,19,9,889193949117682134979,2188648962219459126016,0.406275270483,15409037577044093791,34197640034679048844,0.450587747032,32328151937713289215,1615060004462852519607,0.020016687831,889193949117682134979,986178404930822002624,0.901656277071,96984455813139867645,986178404930822002624,0.0983437229291,312664137459922732288,692168573341222508403,0.451716748639,986178404930822002624,4845180013388557558821,0.203538032066
3/10,2/5,9,8,8,12,19,12,1,1,1,1,15,4,4044760654436659719,47049100452382107460,0.0859689264098,19,8,1258506379607969302743,2623010290920742158133,0.479794678642,1415023472420813899731,2623010290920742158133,0.539465467337,17390788090316066332,538353334820950839869,0.032303669292,419502126535989767581,471674490806937966577,0.889389048406,52172364270948198996,471674490806937966577,0.110610951594,2623010290920742158133,4845180013388557558821,0.541364878843,471674490806937966577,1615060004462852519607,0.292047657365
3/10,2/5,10,7,7,13,19,13,1,1,1,1,17,5,4654997573096706868,53275031980831897603,0.0873767203889,19,7,207981767856636507055,378605724939140581866,0.549336035238,1907910865588201645109,3028845799513124654928,0.62991350233,27117413637234398741,538353334820950839869,0.0503710330804,1663854142853092056440,1907910865588201645109,0.872081695672,244056722735109588669,1907910865588201645109,0.127918304328,1009615266504374884976,1615060004462852519607,0.625125545623,1907910865588201645109,4845180013388557558821,0.393775021839
3/10,2/5,11,6,6,14,19,14,1,1,1,1,17,4,40624223669877369620,479475287827487078427,0.0847264180266,19,6,147866342903157743026,238509832210060935917,0.619959108323,351286326182354259725,477019664420121871834,0.736418962118,18517880125346257891,230722857780407502801,0.0802602754816,295732685806315486052,351286326182354259725,0.841856524904,55553640376038773673,351286326182354259725,0.158143475096,477019664420121871834,692168573341222508403,0.689166891986,351286326182354259725,692168573341222508403,0.507515567323
3/10,2/5,12,5,5,15,19,15,1,1,1,1,19,5,60711529554453869741,692168573341222508403,0.0877120572831,19,5,2481659054023368212130,3703451069571326957767,0.670093652489,2906639760904545300317,3703451069571326957767,0.784846270763,60711529554453869741,692168573341222508403,0.0877120572831,80053517871721555230,93762572932404687107,0.853789687805,13709055060683131877,93762572932404687107,0.146210312195,3703451069571326957767,4845180013388557558821,0.764357786365,2906639760904545300317,4845180013388557558821,0.599903358156
3/10,2/5,13,4,4,16,19,16,1,1,1,1,19,4,57928223137056922471,692168573341222508403,0.0836909177448,19,4,2968217754383495777764,3961772963055066451711,0.7492145012,3373715316342894235061,3961772963055066451711,0.85156705036,57928223137056922471,692168573341222508403,0.0836909177448,2968217754383495777764,3373715316342894235061,0.879806823061,405497561959398457297,3373715316342894235061,0.120193176939,3961772963055066451711,4845180013388557558821,0.817673017743,3373715316342894235061,4845180013388557558821,0.696303399878
3/10,2/5,14,3,3,17,19,17,1,1,1,1,19,3,355308641667112558811,4845180013388557558821,0.0733323923333,19,3,1765572636912481011018,2167407827979884305099,0.814601024376,3886453915492074580847,4334815655959768610198,0.896567287734,355308641667112558811,4845180013388557558821,0.0733323923333,3531145273824962022036,3886453915492074580847,0.908577677906,355308641667112558811,3886453915492074580847,0.0914223220944,4334815655959768610198,4845180013388557558821,0.894665552979,3886453915492074580847,4845180013388557558821,0.802127868263
3/10,2/5,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,4334815655959768610198,4845180013388557558821,0.894665552979,4334815655959768610198,4845180013388557558821,0.894665552979,0,1,0,1,1,1,0,1,0,1,1,1,4334815655959768610198,4845180013388557558821,0.894665552979
3/10,2/5,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
2/5,1/20,0,8,8,12,19,13,11,25959212421850544,28754973778062793,0.902772947115,12,10,1105560331371784241,1373960412522506741,0.804652245651,19,17,6255005026878164697,7038749941802846563,0.888652825941,2464006382735681247728,7038749941802846563,350.063065617,2457751377708803083031,4845180013388557558821,0.50725697929,6255005026878164697,2464006382735681247728,0.00253855065908,2457751377708803083031,2464006382735681247728,0.997461449341,7038749941802846563,4845180013388557558821,0.0014527323902,2464006382735681247728,4845180013388557558821,0.508547954034
2/5,1/20,1,8,8,12,19,12,9,90250063230592691,97555566389287341,0.92511444063,13,10,1830650946996691791,2237660743461171580,0.818109247502,19,16,17418149041163870017,18950897981417795465,0.919119983562,1465909286585712710654,18950897981417795465,77.3530250663,2896982275089097681274,4845180013388557558821,0.597910143087,17418149041163870017,1465909286585712710654,0.011882146597,1448491137544548840637,1465909286585712710654,0.988117853403,37901795962835590930,4845180013388557558821,0.00782257746009,2931818573171425421308,4845180013388557558821,0.605100030354
2/5,1/20,2,8,8,12,19,13,9,491514711327242435,492027795349400911,0.998957205209,14,10,12112883648986846855,14596152850956151164,0.829868238067,19,15,89817010153871537607,90191309337656735983,0.99584994179,3498552074795605963893,90191309337656735983,38.7903457715,1136245021547244808762,1615060004462852519607,0.703531149559,29939003384623845869,1166184024931868654631,0.0256726234836,1136245021547244808762,1166184024931868654631,0.974327376516,90191309337656735983,4845180013388557558821,0.0186146457074,388728008310622884877,538353334820950839869,0.722068543404
2/5,1/20,3,8,8,12,19,18,13,32225080673843337432,32296639454911140251,0.997784327339,16,11,123357246152979074060,150018628595844245849,0.822279521601,19,14,158034049676699591963,158443349901700728687,0.997416740903,3891914016077160388298,158443349901700728687,24.5634418768,414875551822273421815,538353334820950839869,0.770638027087,158034049676699591963,3891914016077160388298,0.0406057402666,3733879966400460796335,3891914016077160388298,0.959394259733,52814449967233576229,1615060004462852519607,0.0327012308034,3891914016077160388298,4845180013388557558821,0.803254782139
2/5,1/20,4,8,8,12,19,12,6,1,1,1,17,11,390200857008532152761,479475287827487078427,0.813808066682,19,13,87889755898350665245,88234725556752139763,0.996090318679,1383806740047512846869,88234725556752139763,15.6832441118,431972328049720727208,538353334820950839869,0.802395564603,87889755898350665245,1383806740047512846869,0.0635130277623,1295916984149162181624,1383806740047512846869,0.936486972238,88234725556752139763,1615060004462852519607,0.0546324751483,1383806740047512846869,1615060004462852519607,0.856814444184
2/5,1/20,5,8,8,12,19,12,5,1,1,1,19,12,1311871281982216750828,1615060004462852519607,0.812274019762,19,12,420342031394716097075,421635839573341222538,0.996931455874,4355955877341366349559,421635839573341222538,10.3310854261,1311871281982216750828,1615060004462852519607,0.812274019762,420342031394716097075,4355955877341366349559,0.0964982298331,3935613845946650252484,4355955877341366349559,0.903501770167,421635839573341222538,4845180013388557558821,0.0870217078433,4355955877341366349559,4845180013388557558821,0.899028697655
2/5,1/20,6,8,8,12,19,12,4,1,1,1,19,11,3844833887595377345818,4845180013388557558821,0.793537882384,19,11,652709248082235800058,654767165424908689363,0.99685702422,4497543135677613145876,654767165424908689363,6.86891978274,3844833887595377345818,4845180013388557558821,0.793537882384,326354624041117900029,2248771567838806572938,0.145125733849,1922416943797688672909,2248771567838806572938,0.854874266151,93538166489272669909,692168573341222508403,0.135137840826,4497543135677613145876,4845180013388557558821,0.92825098825
2/5,1/20,7,8,8,12,19,12,3,1,1,1,19,10,401878180317271711805,538353334820950839869,0.746495199943,19,10,245823120845117897911,246544601232705500656,0.997073631367,4600196106235916997889,986178404930822002624,4.6646692761,401878180317271711805,538353334820950839869,0.746495199943,983292483380471591644,4600196106235916997889,0.213750122967,3616903622855445406245,4600196106235916997889,0.786249877033,986178404930822002624,4845180013388557558821,0.203538032066,4600196106235916997889,4845180013388557558821,0.949437604697
2/5,1/20,8,8,8,12,19,12,2,1,1,1,19,9,1086441891126727585385,1615060004462852519607,0.672694443627,19,9,1411523978708204335937,1415023472420813899731,0.997526900592,4670849652088387092092,1415023472420813899731,3.30089906148,1086441891126727585385,1615060004462852519607,0.672694443627,1411523978708204335937,4670849652088387092092,0.302198547127,3259325673380182756155,4670849652088387092092,0.697801452873,471674490806937966577,1615060004462852519607,0.292047657365,4670849652088387092092,4845180013388557558821,0.964019838103
2/5,1/20,9,8,8,12,19,12,1,1,1,1,19,8,941986718756589488095,1615060004462852519607,0.583251839655,19,8,1902524783062963097532,1907910865588201645109,0.997176973714,4728484939332731561817,1907910865588201645109,2.47835736177,941986718756589488095,1615060004462852519607,0.583251839655,634174927687654365844,1576161646444243853939,0.402353990226,941986718756589488095,1576161646444243853939,0.597646009774,1907910865588201645109,4845180013388557558821,0.393775021839,225165949492034836277,230722857780407502801,0.975915224257
2/5,1/20,10,7,7,13,19,13,1,1,1,1,19,7,2312271395446242291674,4845180013388557558821,0.477231266755,19,7,70182321825201179198,70257265236470851945,0.998933300193,4768652659328283563604,2459004283276479818075,1.93926163194,2312271395446242291674,4845180013388557558821,0.477231266755,1228190631941020635965,2384326329664141781802,0.515110124256,1156135697723121145837,2384326329664141781802,0.484889875744,351286326182354259725,692168573341222508403,0.507515567323,529850295480920395956,538353334820950839869,0.98420546732
2/5,1/20,11,6,6,14,19,14,1,1,1,1,19,6,624018296210133950758,1615060004462852519607,0.386374682356,19,6,1,1,1,4778694649534947152591,2906639760904545300317,1.64406154275,624018296210133950758,1615060004462852519607,0.386374682356,2906639760904545300317,4778694649534947152591,0.608249736398,1872054888630401852274,4778694649534947152591,0.391750263602,2906639760904545300317,4845180013388557558821,0.599903358156,4778694649534947152591,4845180013388557558821,0.986278040512
2/5,1/20,12,5,5,15,19,15,1,1,1,1,19,5,1471464697045663323760,4845180013388557558821,0.303696600122,19,5,1,1,1,4845180013388557558821,3373715316342894235061,1.43615556118,1471464697045663323760,4845180013388557558821,0.303696600122,3373715316342894235061,4845180013388557558821,0.696303399878,1471464697045663323760,4845180013388557558821,0.303696600122,3373715316342894235061,4845180013388557558821,0.696303399878,1,1,1
2/5,1/20,13,4,4,16,19,16,1,1,1,1,19,4,958726097896482977974,4845180013388557558821,0.197872131737,19,4,1,1,1,4845180013388557558821,3886453915492074580847,1.24668402578,958726097896482977974,4845180013388557558821,0.197872131737,3886453915492074580847,4845180013388557558821,0.802127868263,958726097896482977974,4845180013388557558821,0.197872131737,3886453915492074580847,4845180013388557558821,0.802127868263,1,1,1
2/5,1/20,14,3,3,17,19,17,1,1,1,1,19,3,510364357428788948623,4845180013388557558821,0.105334447021,19,3,1,1,1,4845180013388557558821,4334815655959768610198,1.11773611566,510364357428788948623,4845180013388557558821,0.105334447021,4334815655959768610198,4845180013388557558821,0.894665552979,510364357428788948623,4845180013388557558821,0.105334447021,4334815655959768610198,4845180013388557558821,0.894665552979,1,1,1
2/5,1/20,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
2/5,1/20,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
2/5,1/10,0,8,8,12,19,13,11,25707947354084490,28754973778062793,0.894034804292,12,10,668871039366280015,1373960412522506741,0.486819731682,19,17,6027652267872634752,7038749941802846563,0.856352664565,799177755431458544159,7038749941802846563,113.539728224,793150103163585909407,4845180013388557558821,0.163698789513,6027652267872634752,799177755431458544159,0.00754231737171,793150103163585909407,799177755431458544159,0.992457682628,7038749941802846563,4845180013388557558821,0.0014527323902,799177755431458544159,4845180013388557558821,0.164942840766
2/5,1/10,1,8,8,12,19,12,9,28391275215068362,32518522129762447,0.873080120363,12,9,790956144027149686,1373960412522506741,0.575676079761,19,16,6608373428359905785,7580359192567118186,0.871775764246,593696823953970596432,18950897981417795465,31.3281631581,384783926922047221313,1615060004462852519607,0.238247449543,33041867141799528925,1187393647907941192864,0.0278272224212,1154351780766141663939,1187393647907941192864,0.972172777579,37901795962835590930,4845180013388557558821,0.00782257746009,1187393647907941192864,4845180013388557558821,0.245066982987
2/5,1/10,2,8,8,12,19,12,8,210015920001454957,227464184720498083,0.92329225482,12,8,853447733901539630,1373960412522506741,0.621158896663,19,15,79430254890426219123,90191309337656735983,0.880686348538,1728608400572528815555,90191309337656735983,19.1660195785,1649178145682102596432,4845180013388557558821,0.340374999716,79430254890426219123,1728608400572528815555,0.0459504043045,1649178145682102596432,1728608400572528815555,0.954049595696,90191309337656735983,4845180013388557558821,0.0186146457074,1728608400572528815555,4845180013388557558821,0.356768664074
2/5,1/10,3,8,8,12,19,12,7,389483176019623876,400879316498874951,0.971572141514,14,9,1532587945112611701,2432692141826025194,0.629996668613,19,14,145116900956158612526,158443349901700728687,0.915891396175,755192233770970837385,52814449967233576229,14.2989699645,2120459800356753899629,4845180013388557558821,0.437643141121,145116900956158612526,2265576701312912512155,0.0640529631471,2120459800356753899629,2265576701312912512155,0.935947036853,52814449967233576229,1615060004462852519607,0.0327012308034,755192233770970837385,1615060004462852519607,0.467593917058
2/5,1/10,4,8,8,12,19,12,6,616884698458835878,639679787958193899,0.964364843272,15,9,29506275503149022971,47049100452382107460,0.627137930788,19,13,243218804762401741058,264704176670256419289,0.918832516441,912156867749316311536,88234725556752139763,10.3378444484,2493251798485547193550,4845180013388557558821,0.514583935292,121609402381200870529,1368235301623974467304,0.0888804741676,1246625899242773596775,1368235301623974467304,0.911119525832,88234725556752139763,1615060004462852519607,0.0546324751483,912156867749316311536,1615060004462852519607,0.564782029911
2/5,1/10,5,8,8,12,19,12,5,818057293387580528,827985985541543653,0.988008622939,17,10,300646051120174055927,479475287827487078427,0.627031379411,19,12,396964700934398460093,421635839573341222538,0.941487093071,3199553203508790486267,421635839573341222538,7.58842798266,311398722508265780686,538353334820950839869,0.578428148145,132321566978132820031,1066517734502930162089,0.124068792011,934196167524797342058,1066517734502930162089,0.875931207989,421635839573341222538,4845180013388557558821,0.0870217078433,152359676357561451727,230722857780407502801,0.660357962897
2/5,1/10,6,8,8,12,19,12,4,1,1,1,18,10,72880959469254405253,117196628399771085219,0.621869079891,19,11,627574755788248361540,654767165424908689363,0.958470108044,3600299195402946503616,654767165424908689363,5.49859459288,2972724439614698142076,4845180013388557558821,0.613542619965,156893688947062090385,900074798850736625904,0.174311834025,743181109903674535519,900074798850736625904,0.825688165975,93538166489272669909,692168573341222508403,0.135137840826,400033243933660722624,538353334820950839869,0.743068200862
2/5,1/10,7,8,8,12,19,12,3,1,1,1,19,10,2982424582826971253966,4845180013388557558821,0.615544639123,19,10,949356391825306409279,986178404930822002624,0.962661915003,3931780974652277663245,986178404930822002624,3.98688609991,2982424582826971253966,4845180013388557558821,0.615544639123,949356391825306409279,3931780974652277663245,0.241457089788,2982424582826971253966,3931780974652277663245,0.758542910212,986178404930822002624,4845180013388557558821,0.203538032066,561682996378896809035,692168573341222508403,0.811482950848
2/5,1/10,8,8,8,12,19,12,2,1,1,1,19,9,2831363510732738673614,4845180013388557558821,0.58436704166,19,9,1361707531776900690242,1415023472420813899731,0.962321515026,4193071042509639363856,1415023472420813899731,2.96325193485,2831363510732738673614,4845180013388557558821,0.58436704166,21963024706079043391,67630178104994183288,0.32475183892,45667153398915139897,67630178104994183288,0.67524816108,471674490806937966577,1615060004462852519607,0.292047657365,4193071042509639363856,4845180013388557558821,0.865410785755
2/5,1/10,9,8,8,12,19,12,1,1,1,1,19,8,2552896341959448330596,4845180013388557558821,0.526894013206,19,8,1840763659331692394851,1907910865588201645109,0.964805899758,4393660001291140725447,1907910865588201645109,2.30286439505,2552896341959448330596,4845180013388557558821,0.526894013206,1840763659331692394851,4393660001291140725447,0.418959058915,2552896341959448330596,4393660001291140725447,0.581040941085,1907910865588201645109,4845180013388557558821,0.393775021839,1464553333763713575149,1615060004462852519607,0.906810477454
2/5,1/10,10,7,7,13,19,13,1,1,1,1,19,7,238682087839227725404,538353334820950839869,0.443355826743,19,7,2387087421157469148928,2459004283276479818075,0.970753665373,4535226211710518677564,2459004283276479818075,1.84433440908,238682087839227725404,538353334820950839869,0.443355826743,596771855289367287232,1133806552927629669391,0.52634362868,537034697638262382159,1133806552927629669391,0.47365637132,351286326182354259725,692168573341222508403,0.507515567323,4535226211710518677564,4845180013388557558821,0.936028423955
2/5,1/10,11,6,6,14,19,14,1,1,1,1,19,6,1759461099489722856148,4845180013388557558821,0.363136373598,19,6,2874466346316351816393,2906639760904545300317,0.988931062246,4633927445806074672541,2906639760904545300317,1.59425585108,1759461099489722856148,4845180013388557558821,0.363136373598,2874466346316351816393,4633927445806074672541,0.620308880519,1759461099489722856148,4633927445806074672541,0.379691119481,2906639760904545300317,4845180013388557558821,0.599903358156,4633927445806074672541,4845180013388557558821,0.956399438824
2/5,1/10,12,5,5,15,19,15,1,1,1,1,19,5,464084749567535633899,1615060004462852519607,0.287348301788,19,5,3339215332959211499103,3373715316342894235061,0.989773890163,4731469581661818400800,3373715316342894235061,1.40245075177,464084749567535633899,1615060004462852519607,0.287348301788,1113071777653070499701,1577156527220606133600,0.705745915794,464084749567535633899,1577156527220606133600,0.294254084206,3373715316342894235061,4845180013388557558821,0.696303399878,525718842406868711200,538353334820950839869,0.976531226619
2/5,1/10,13,4,4,16,19,16,1,1,1,1,19,4,958726097896482977974,4845180013388557558821,0.197872131737,19,4,1,1,1,4845180013388557558821,3886453915492074580847,1.24668402578,958726097896482977974,4845180013388557558821,0.197872131737,3886453915492074580847,4845180013388557558821,0.802127868263,958726097896482977974,4845180013388557558821,0.197872131737,3886453915492074580847,4845180013388557558821,0.802127868263,1,1,1
2/5,1/10,14,3,3,17,19,17,1,1,1,1,19,3,510364357428788948623,4845180013388557558821,0.105334447021,19,3,1,1,1,4845180013388557558821,4334815655959768610198,1.11773611566,510364357428788948623,4845180013388557558821,0.105334447021,4334815655959768610198,4845180013388557558821,0.894665552979,510364357428788948623,4845180013388557558821,0.105334447021,4334815655959768610198,4845180013388557558821,0.894665552979,1,1,1
2/5,1/10,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
2/5,1/10,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
2/5,3/20,0,8,8,12,19,13,11,23544000361135191,28754973778062793,0.818780101935,12,10,351107084320240010,1373960412522506741,0.25554381416,19,17,5604844793458781890,7038749941802846563,0.796284118601,298210924620636425707,7038749941802846563,42.3670292433,97535359942392547939,1615060004462852519607,0.0603911679274,5604844793458781890,298210924620636425707,0.0187949009601,292606079827177643817,298210924620636425707,0.98120509904,7038749941802846563,4845180013388557558821,0.0014527323902,298210924620636425707,4845180013388557558821,0.0615479556583
2/5,3/20,1,8,8,12,19,12,9,73387568626609244,97555566389287341,0.752264287347,12,9,499328972694546889,1373960412522506741,0.363423114774,19,16,14207798817992100778,18950897981417795465,0.749716389794,106086181478341690455,7580359192567118186,13.9948752801,502015309755724250719,4845180013388557558821,0.103611281391,28415597635984201556,530430907391708452275,0.0535707803599,502015309755724250719,530430907391708452275,0.94642921964,37901795962835590930,4845180013388557558821,0.00782257746009,176810302463902817425,1615060004462852519607,0.109475995923
2/5,3/20,2,8,8,12,19,12,8,176103106554091601,227464184720498083,0.774201471632,12,8,609374182454084012,1373960412522506741,0.443516550332,19,15,67358629858363038505,90191309337656735983,0.74684168966,875775535944954006548,90191309337656735983,9.71019871401,808416906086590968043,4845180013388557558821,0.166849715357,67358629858363038505,875775535944954006548,0.0769131211066,808416906086590968043,875775535944954006548,0.923086878893,90191309337656735983,4845180013388557558821,0.0186146457074,875775535944954006548,4845180013388557558821,0.180751908809
2/5,3/20,3,8,8,12,19,12,7,334599701643509804,400879316498874951,0.834664418623,13,8,1027262821734020643,2237660743461171580,0.459078895108,19,14,40905015093891540646,52814449967233576229,0.774504233581,424071833322941524194,52814449967233576229,8.02946605685,54738116889864283364,230722857780407502801,0.237246181052,20452507546945770323,212035916661470762097,0.0964577505027,191583409114524991774,212035916661470762097,0.903542249497,52814449967233576229,1615060004462852519607,0.0327012308034,141357277774313841398,538353334820950839869,0.262573422753
